"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Takia",-0.251640878728015,-0.144873486057736,-0.334571256011118,-0.158007282524863,-0.214159257745525,-0.254570643239146,-0.32467394919153,-0.32467394919153,-0.274365256878322,-0.184467337286762,-0.217268129452118,-0.254570643239146,-0.274365256878322,-0.228110588477247,-0.158007282524863,-0.158007282524863,-0.274365256878322,-0.0879039765724791,-0.184467337286762,-0.269825370600825,-0.32467394919153,-0.114364031334377,-0.32467394919153,-0.334571256011118,-0.217268129452118,-0.394777255143914,-0.254570643239146,-0.254570643239146,-0.32467394919153,-0.334571256011118,-0.254570643239146,-0.251640878728015,-0.32467394919153,-0.191434879595219,-0.32467394919153,-0.32467394919153,-0.254570643239146,-0.274365256878322,-0.184467337286762,-0.254570643239146,-0.158007282524863,-0.158007282524863,-0.184548290549087,-0.228110588477247,-0.394777255143914,-0.274365256878322,-0.158007282524863,-0.32467394919153,-0.32467394919153,-0.32467394919153,-0.251640878728015,-0.251640878728015,-0.254570643239146,-0.32467394919153,-0.251640878728015,-0.32467394919153,-0.251640878728015,-0.254570643239146,-0.0335412603471366,-0.0614439218105807,-0.254570643239146,-0.158007282524863,-0.214159257745525,-0.32467394919153,-0.32467394919153,-0.254570643239146,-0.274365256878322,-0.164710888303411,-0.0452922529759046,-0.254570643239146,-0.2896627728465,-0.32467394919153,-0.334571256011118,-0.228110588477247,-0.131228880462423,-0.153953258612729,-0.217268129452118,-0.131228880462423,-0.274365256878322,-0.228110588477247,-0.32467394919153,-0.184467337286762,-0.254570643239146,-0.32467394919153,-0.254570643239146,-0.251640878728015,-0.131228880462423,0.00865938414180345,-0.191434879595219,-0.184467337286762,-0.158007282524863,-0.274365256878322,-0.254570643239146,-0.158007282524863,-0.251640878728015,-0.254570643239146,-0.131228880462423,-0.254570643239146,-0.32467394919153,-0.164710888303411
"Tamil",-0.249413690887451,-0.179310384935067,-0.0827470242207848,-0.249413690887451,-0.109207078982683,-0.0827470242207848,-0.249413690887451,-0.152850330173169,-0.109207078982683,-0.179310384935067,-0.249413690887451,-0.222953636125553,-0.0562869694588864,-0.209002305393831,0.0309995329220852,0.18398345296276,-0.319516996839836,-0.152850330173169,-0.109207078982683,-0.249413690887451,-0.179310384935067,-0.0562869694588864,-0.152850330173169,-0.179310384935067,-0.222953636125553,-0.039103773030299,-0.209002305393831,-0.249413690887451,-0.0126437182684006,-0.179310384935067,-0.0827470242207848,-0.179310384935067,-0.152850330173169,-0.38962030279222,-0.222953636125553,-0.319516996839836,-0.179310384935067,-0.179310384935067,-0.152850330173169,-0.0827470242207848,-0.179310384935067,-0.222953636125553,-0.222953636125553,-0.249413690887451,-0.179310384935067,0.0574595876839835,-0.109207078982683,-0.222953636125553,0.171206144826853,-0.249413690887451,-0.249413690887451,-0.0827470242207848,-0.152850330173169,-0.126071928110729,-0.179310384935067,-0.039103773030299,-0.0283843079954423,-0.152850330173169,-0.179310384935067,-0.0827470242207848,0.0309995329220852,-0.0562869694588864,-0.152850330173169,-0.0827470242207848,-0.0827470242207848,-0.179310384935067,-0.249413690887451,0.11037969720778,0.0138163364934977,-0.179310384935067,-0.249413690887451,-0.0283843079954423,-0.222953636125553,-0.38962030279222,-0.38962030279222,-0.152850330173169,-0.249413690887451,-0.152850330173169,-0.249413690887451,-0.319516996839836,-0.179310384935067,0.0874200922484775,-0.152850330173169,-0.152850330173169,-0.152850330173169,-0.0562869694588864,-0.152850330173169,-0.249413690887451,-0.249413690887451,-0.179310384935067,-0.109207078982683,0.157523398200862,-0.039103773030299,-0.152850330173169,0.0138163364934977,-0.0827470242207848,-0.249413690887451,-0.152850330173169,-0.179310384935067,-0.152850330173169
"Tarifiyt Berber",-0.18639328652798,-0.188749946823887,-0.116355303429505,-0.174724413855326,-0.212276125256421,-0.0938935743863332,-0.102051150399412,0.106349738734838,-0.14645081553504,-0.201632383481244,-0.255134867493228,-0.221469785726919,-0.294517134451131,-0.226407979678399,-0.0886862280262128,-0.135176718968068,-0.043960660035123,-0.102051150399412,-0.0823802950434807,-0.243660649161791,-0.208125829918094,-0.168912544578212,-0.284869485900755,-0.149075142332537,-0.312064679741857,-0.15050615690344,-0.107005100122308,-0.102051150399412,-0.293864429121301,-0.212245776003497,-0.252241035346117,-0.30145070397474,-0.248193777018727,-0.331124154301829,-0.221007130851919,-0.129683570585452,-0.129125923894169,-0.18798777788593,-0.0855194858840838,-0.183793942971059,-0.0721187371458689,-0.172593206916292,-0.210712156036237,-0.043960660035123,-0.131505221861818,-0.118202819234088,-0.101019622805501,-0.13619270567518,-0.263929341826569,-0.155045661625567,-0.171122928757885,-0.243660649161791,-0.221469785726919,-0.108555170683712,-0.183988607276697,-0.249767138151667,-0.118202819234088,-0.241307187972594,-0.248193777018727,-0.381432846615038,0.114823281031932,0.0153545976627646,-0.346421670270008,-0.188749946823887,-0.243660649161791,-0.249767138151667,-0.287288500299838,-0.381432846615038,-0.346421670270008,-0.0553215342992355,-0.241307187972594,-0.0827920930549489,-0.0938935743863332,-0.144818185846854,-0.170701024575295,-0.108555170683712,-0.331124154301829,-0.221007130851919,-0.248193777018727,0.112210061904025,-0.311118588571358,-0.451536152567422,-0.391330153434625,-0.18798777788593,-0.219083697858147,-0.0903001577706442,-0.346421670270008,-0.252241035346117,-0.274027026875626,-0.253851225937547,-0.181667209909923,-0.0694837379741371,-0.170766915425469,-0.102051150399412,-0.230479098218551,-0.0745595680436024,-0.0734600801022613,-0.274027026875626,-0.241226234710269,-0.174724413855326
"Tehuelche",-0.24042554993907,-0.096161197154491,-0.383577685102715,-0.402637159662687,-0.27304915792828,-0.282225161397095,-0.259500783246789,-0.255501612637555,-0.156987870086708,-0.321280143512526,-0.18006817604457,-0.220588147693395,-0.365377434482159,-0.236776405096482,-0.207705711036039,-0.259500783246789,-0.283789130617279,-0.33708719416086,-0.216175879356845,-0.165406579747191,-0.292982791087777,-0.382631593932217,-0.52304915792828,-0.192680309158067,-0.319706782379585,-0.321280143512526,-0.319539648870135,-0.318282738080427,-0.383577685102715,-0.139088784981196,-0.273145388842102,-0.345540032236484,-0.24042554993907,-0.216331191207712,-0.356748755203775,-0.402637159662687,-0.345540032236484,-0.255501612637555,-0.286279185309229,-0.113358156627474,-0.34105649325109,-0.290596703219005,-0.189715824594946,-0.305401437146602,-0.161813163131502,-0.319539648870135,-0.081989766948601,-0.141295608134023,-0.402637159662687,-0.402637159662687,-0.217963820895898,-0.141295608134023,-0.342431160529891,-0.342431160529891,-0.230201671306238,-0.245511098637643,-0.290596703219005,-0.0404546952041022,-0.452945851975896,-0.286279185309229,-0.220588147693395,-0.379912781512381,-0.30199210357941,-0.410485071483768,-0.27304915792828,-0.299481392569964,-0.326647872854086,-0.312739240071127,-0.281926080838034,-0.161813163131502,-0.299481392569964,-0.315173654522649,-0.345540032236484,-0.345540032236484,-0.382842546023511,-0.470491916779573,-0.286279185309229,-0.255501612637555,-0.43006817604457,-0.24042554993907,-0.30199210357941,-0.232023453160397,-0.398323855884902,-0.259500783246789,-0.462843158795483,-0.382842546023511,-0.319539648870135,-0.417934675630866,-0.417934675630866,-0.398097273385191,-0.181771791515193,-0.319539648870135,-0.283789130617279,-0.417934675630866,-0.236776405096482,-0.217963820895898,-0.383577685102715,-0.11603013981199,-0.365377434482159,-0.383577685102715
"Telugu",-0.0749186599603959,-0.0925135802418261,0.0545949871514548,-0.140374042451996,-0.110356138519406,-0.199038587645064,-0.114418787289074,-0.11346107886751,-0.151987003934342,-0.140494923313878,-0.0646202100858485,-0.0758749281480283,-0.106457386778736,-0.130744517919461,-0.175413767613171,-0.182430927373905,-0.137708124302539,-0.154396912854209,-0.153417763264079,-0.146867417184719,-0.261413832293562,-0.0951653581716386,-0.157088883455636,0.0160873001875643,-0.125967915348801,-0.00606512916115498,-0.0307668111100827,-0.155871284542293,-0.0881727591838446,-0.245986959654882,-0.2107820246874,-0.085344911563315,-0.105071903929644,-0.163036901931907,-0.0279009664749836,-0.142461205742726,-0.106186469017195,-0.0745923804332967,-0.24945203874543,-0.149152523276178,-0.113771987373757,-0.0606439278384344,-0.130261094771696,-0.184287754681458,-0.142157772966406,-0.0847448268755868,-0.0984285295916177,-0.146977320781073,-0.159212407020148,-0.17164730280226,-0.119120579234909,-0.158725604151251,-0.0392036379587029,-0.0317714438875213,-0.12110932453721,-0.0967606898607087,-0.131947351355607,-0.0756066211508962,-0.140494923313878,-0.209138914621257,-0.115216428482944,-0.156436678796598,-0.163854055187758,-0.0391720739253731,-0.179598148927363,-0.141096388983003,-0.0748537460449021,-0.0924718262358721,-0.142650748705091,-0.1273162430025,-0.136311525460824,-0.0837382379276448,-0.164791907072935,-0.108751694644339,-0.113201369506595,-0.0820754172508512,-0.158233184158533,-0.165266629292779,-0.129962236816873,-0.169137395123456,-0.169387491776227,-0.170011650964414,-0.0312269183443634,-0.0978319113418512,-0.164114532517153,-0.0954109660778195,-0.1964271884198,-0.119737350251529,-0.0348380534817533,-0.0890798374669168,-0.182076191830689,-0.0814129830663129,-0.120377020442537,-0.093715084527238,-0.138915087265061,-0.202790532119403,-0.176551931411556,-0.0795254041649934,-0.132839796424322,-0.049286116085056
"Thai",-0.286843829997091,-0.307333937572597,-0.21090037545006,-0.278390991921467,-0.308102955688887,-0.283734958290498,-0.239224782799864,-0.339352955688887,-0.199210089649445,-0.254123991094059,-0.21090037545006,-0.164182058503523,-0.185410010037757,-0.282360291011697,-0.300105303421303,-0.286843829997091,-0.280794712038223,-0.17337901330189,-0.21090037545006,-0.40414695655609,-0.214352955688887,-0.0852176040249741,-0.276852955688887,-0.225092928377886,-0.40414695655609,-0.324881482863322,-0.119821903243773,-0.106700322516202,-0.0954523232758115,-0.223528959157702,-0.343940957423294,-0.266668029059012,-0.0983362890055489,-0.149246243188428,-0.161191528001433,-0.243295901340017,-0.283734958290498,-0.199696197332075,-0.142500373706917,-0.307333937572597,-0.171307838467583,-0.231900500979612,-0.114907206054507,-0.282360291011697,-0.339352955688887,-0.0380599748897426,-0.157634988968319,-0.157634988968319,-0.212577498265901,-0.183583718546934,-0.306681232242766,-0.201703420651693,-0.233807838467583,-0.351788869244375,-0.187541216976792,-0.225092928377886,-0.234286588848384,-0.103116960892109,-0.171282790426708,-0.253262721246278,-0.135857651153719,-0.181441869209567,-0.259586535841034,-0.234286588848384,-0.262583941273133,-0.142500373706917,-0.18351782769676,-0.19444746187885,-0.181441869209567,-0.157634988968319,-0.265057838467583,-0.150983068525206,-0.223229878598641,-0.351788869244375,-0.150314919456307,-0.234286588848384,-0.231900500979612,-0.267951670614693,-0.187541216976792,-0.225062579124962,-0.171248829883393,-0.201566749945352,-0.114867953520877,-0.307333937572597,-0.223528959157702,-0.171830860474983,-0.201703420651693,-0.118559423115633,-0.234286588848384,-0.254123991094059,-0.214352955688887,-0.199696197332075,-0.200804581007396,-0.257717544594198,-0.196805410398162,-0.265057838467583,-0.214449186602709,-0.183583718546934,-0.21490235160213,-0.234286588848384
"Thai (Korat variety)",-0.199629691669109,-0.263834861411139,-0.230407264340783,-0.346765238694241,-0.116660707197913,-0.105941242163056,-0.186764013150297,-0.204391031216299,-0.141743800366849,-0.263667727901689,-0.39707393100745,-0.226353240428649,-0.160303958388399,-0.160303958388399,-0.39707393100745,-0.105941242163056,-0.151833790067592,-0.309505513513713,-0.346765238694241,-0.300510570293167,-0.105941242163056,-0.286559239561445,-0.160303958388399,-0.346765238694241,-0.203628862278342,-0.326970625055065,-0.204391031216299,-0.0465574012455287,-0.39707393100745,-0.230407264340783,-0.326970625055065,-0.12069848499524,-0.162091899927452,-0.0794391466732104,-0.226353240428649,-0.230407264340783,-0.1338439036265,-0.230407264340783,-0.39707393100745,-0.237110870119331,-0.289668111268038,-0.230407264340783,-0.39707393100745,-0.184553628970624,-0.180904484128036,-0.160303958388399,-0.105941242163056,-0.467177236959834,-0.256867319102681,-0.286559239561445,-0.203628862278342,-0.256867319102681,-0.39707393100745,-0.309505513513713,-0.326970625055065,-0.263834861411139,-0.151833790067592,-0.256867319102681,-0.166147241295852,-0.467177236959833,-0.186764013150297,-0.39707393100745,-0.256867319102681,-0.0465574012455287,-0.326970625055065,-0.300510570293167,-0.326970625055065,-0.286559239561445,-0.180904484128036,-0.39707393100745,-0.160303958388399,-0.326970625055065,-0.289668111268038,-0.203628862278342,-0.226353240428649,-0.263834861411139,-0.256867319102681,-0.160303958388399,-0.226353240428649,-0.204391031216299,-0.116660707197913,-0.203628862278342,-0.230407264340783,-0.300510570293167,-0.326970625055065,-0.184553628970624,-0.203628862278342,-0.39707393100745,-0.326970625055065,-0.230407264340783,-0.160303958388399,-0.467177236959834,-0.346765238694241,-0.467177236959833,0.0500059594687538,-0.256867319102681,-0.39707393100745,-0.124196255076124,-0.186764013150297,-0.230407264340783
"Tibetan",-0.127993562087676,0.0688280318456107,-0.0247265955948448,-0.0754363209389686,0.0259004440189056,-0.237647930662586,0.111837071505424,-0.154550419870033,0.00317606586859931,-0.154717553379483,-0.121289956309127,-0.201040910811888,-0.0945115542466869,-0.0343055551138908,-0.177441931529789,-0.21785331702341,-0.0952737231846438,-0.237647930662586,-0.127993562087676,0.0259004440189056,-0.117235932396993,-0.21785331702341,-0.154717553379483,-0.0356497002549253,-0.177441931529789,-0.0570299332641969,-0.117235932396993,0.157254372699031,-0.180550803236382,-0.287956622975794,-0.0555989186932934,-0.200388205482058,-0.0570299332641969,-0.0570299332641969,-0.233108044385089,-0.237647930662586,-0.287956622975794,-0.0905123836374531,-0.177441931529789,-0.237647930662586,-0.0754363209389686,-0.177441931529789,-0.127993562087676,-0.0529745918957966,-0.200388205482058,-0.0228790797902616,-0.237647930662586,-0.0717871760963806,-0.0717871760963806,-0.0247265955948448,-0.121289956309127,-0.21785331702341,0.0856580278495661,-0.147750011071026,-0.0529745918957966,-0.0945115542466869,-0.0945115542466869,-0.147830964333351,-0.154717553379483,-0.147830964333351,-0.00976686152648432,-0.21785331702341,-0.117235932396993,-0.177441931529789,-0.201040910811888,-0.0228790797902616,-0.127993562087676,-0.287956622975794,-0.287956622975794,-0.0427164820359369,0.0296781613584451,-0.0570299332641969,-0.177441931529789,0.0453767103575393,-0.0228790797902616,-0.0511866503567432,0.233508699081802,-0.0115811769635844,-0.0529745918957966,-0.0570299332641969,-0.00976686152648432,-0.0570299332641969,-0.0511866503567432,0.124534533795999,-0.147750011071026,0.169036820434804,-0.287956622975794,-0.297853929795382,-0.287956622975794,-0.127993562087676,-0.252945446630764,-0.0945115542466869,-0.21785331702341,0.00317606586859931,-0.201040910811888,-0.218588456102613,-0.127993562087676,-0.200388205482058,-0.154550419870033,-0.154717553379483
"Tindi",-0.206726514528401,-0.165151413847275,-0.257582999817741,-0.414602017934031,0.101811885766036,-0.233984020535642,-0.211259642385336,-0.271465641518132,-0.206726514528401,-0.211259642385336,-0.231082033793662,-0.294190019668439,-0.184535651093529,-0.250354365666448,-0.256930294487911,-0.147054472643306,-0.289650133390942,-0.228640054166611,-0.147054472643306,-0.14945915189459,-0.0342045481020975,-0.344498711981647,-0.289876715890653,-0.17783204531498,-0.121754531311989,-0.0569594397529428,-0.344498711981647,-0.184535651093529,-0.204373053339204,0.032477872542172,-0.247935351267365,-0.15105364325254,-0.414602017934031,-0.315759554619094,-0.184535651093529,-0.184535651093529,-0.257582999817741,-0.309487535636618,-0.321621036050321,-0.131978409944822,-0.257582999817741,-0.147054472643306,-0.257582999817741,-0.204373053339204,-0.237092892242235,-0.211092508875886,-0.362044776785324,-0.206726514528401,-0.173778021402846,-0.184535651093529,-0.184342684175701,-0.362044776785324,-0.274395406029263,-0.134188794124495,-0.184535651093529,-0.362044776785324,-0.257582999817741,-0.257582999817741,-0.0891685813410464,-0.171191695284704,-0.233984020535642,-0.151952482896838,-0.211092508875886,-0.204373053339204,-0.274395406029263,-0.247935351267365,-0.294190019668439,-0.09925857104179,-0.133766889941905,-0.165151413847275,-0.256930294487911,-0.289876715890653,-0.211092508875886,-0.11357202227005,-0.232609353256842,-0.294190019668439,-0.211092508875886,-0.257582999817741,-0.271465641518132,-0.173266032135838,-0.11357202227005,-0.206726514528401,-0.182149563224756,-0.175341990623031,-0.368111526992176,-0.289650133390942,-0.0651562682996519,-0.15105364325254,-0.0908476441197439,-0.198670799843375,-0.175341990623031,-0.309487535636618,-0.309487535636618,-0.237092892242235,-0.294190019668439,-0.344498711981647,-0.233984020535642,-0.344498711981647,-0.184535651093529,-0.204292100076879
"Toba",-0.236912171164465,0.0261563626940263,-0.0375310877208117,0.0435645008633329,-0.140348810450182,-0.217155722181115,0.0298183060190799,0.0354498825747698,-0.0267641598319623,-0.166808865212081,-0.0967055592596966,-0.217155722181115,-0.166386961029491,-0.0577506161960525,-0.183673714340126,-0.447222089021617,-0.184435883278083,-0.0594839987349941,-0.326810090756025,0.144346538988362,-0.0632617160745337,0.0353723737025602,0.194143699221539,-0.0859860942248399,-0.0632617160745337,-0.0977370868536079,0.0129106446593881,-0.112041239883701,0.0699611074069701,-0.0632617160745337,-0.387016089888821,-0.0859860942248399,-0.289550365575497,-0.089579510840529,-0.269712963329822,0.00628742003652771,0.079874660341365,-0.0859860942248399,-0.0238934385462344,-0.266604091623229,-0.184435883278083,-0.102691036576503,-0.093063421674705,-0.266604091623229,-0.183673714340126,0.0129106446593881,-0.037022269691822,-0.144761078786733,0.0353723737025602,-0.0594839987349941,-0.23699312442679,-0.00305571694173745,-0.0594839987349941,-0.133184052789037,0.0560719819309561,-0.269712963329822,-0.23699312442679,0.0610486143062078,0.144346538988362,-0.243879713472922,-0.089579510840529,-0.0375310877208117,-0.0402030709053274,-0.0396465964893188,-0.0632617160745337,-0.0859860942248399,-0.142085942959719,-0.304085712605719,-0.0378816735385538,-0.217155722181115,-0.0967055592596966,-0.0266022533073124,-0.146192093357636,-0.131878642129376,-0.206398092490433,-0.297136640428936,-0.164598481032408,-0.131878642129376,-0.236912171164465,-0.089579510840529,-0.044350292867836,-0.184435883278083,-0.122735901861172,-0.037022269691822,-0.243879713472922,-0.197222089021617,-0.100743337057024,-0.307015477116849,-0.307015477116849,-0.0375310877208117,0.262439564966848,-0.0977370868536079,0.0172441368728582,-0.146192093357636,-0.0594839987349941,-0.0375310877208117,-0.0977370868536079,-0.146192093357636,-0.089579510840529,-0.00820117659354935
"Tocharian A",-0.256930401799507,-0.215783877226683,-0.117458928973942,-0.126532931967574,-0.229735207958406,-0.238730151178952,-0.256195262720304,-0.132853499943581,-0.193059499076377,-0.18609195676792,-0.192892365566927,-0.133615668881538,-0.193059499076377,-0.256195262720304,-0.0638010691760634,-0.215783877226683,-0.256195262720304,-0.336195875492276,-0.215783877226683,-0.159631902006021,-0.215783877226683,-0.159631902006021,-0.326298568672688,0.033007254622624,-0.326298568672688,-0.132853499943581,-0.256195262720304,-0.16633550778457,-0.193059499076377,-0.0939408643901875,0.047316082152672,-0.110129121793275,0.00703476466064523,-0.193059499076377,-0.159631902006021,-0.0999113836832172,-0.27598987635948,-0.0823638383924921,-0.238730151178952,-0.159631902006021,-0.10537616985719,-0.256195262720304,-0.132853499943581,-0.256195262720304,-0.159631902006021,-0.256930401799507,-0.115988650815536,-0.0939408643901875,-0.159631902006021,-0.095371878961091,-0.18609195676792,-0.0458853448631514,-0.239382856508782,0.0240560545645828,-0.291287392327659,-0.256195262720304,-0.0562234255119415,-0.27598987635948,-0.0896839079045045,-0.193059499076377,-0.193059499076377,-0.155577878093887,-0.256195262720304,-0.193059499076377,-0.256195262720304,-0.159631902006021,-0.210439910857652,-0.210439910857652,-0.113490788145753,-0.256195262720304,-0.0895285960536373,-0.095371878961091,-0.18609195676792,-0.0499231226604785,-0.193059499076377,-0.27598987635948,-0.27598987635948,-0.336195875492276,-0.336195875492276,-0.0351658798282948,-0.18609195676792,-0.0458853448631514,0.080638520415625,-0.0939408643901875,-0.326298568672688,-0.218892748933276,-0.081058427732831,-0.146498105538894,-0.132853499943581,0.080638520415625,-0.115988650815536,-0.0534208927413623,-0.238730151178952,-0.132853499943581,-0.229735207958406,-0.155577878093887,-0.18609195676792,-0.218892748933276,-0.163949419915797,-0.215783877226683
"Tocharian B",-0.212343267188837,-0.142239961236453,-0.219143675987845,-0.242035187647601,-0.00140049305779977,0.109874192029398,-0.242035187647601,-0.282446573141221,-0.219143675987845,-0.181829188514805,-0.155105639755265,-0.107309738153749,-0.136380432214192,-0.172749415959812,-0.279516808630091,-0.242035187647601,-0.185883212426939,-0.115779906474555,-0.192586818205487,-0.0614171902492123,-0.219143675987845,-0.190200730336715,-0.302241186780397,-0.242035187647601,-0.42265318504599,-0.219143675987845,-0.14002957705678,-0.255986518379323,-0.282446573141221,-0.192586818205487,-0.283181712220425,-0.076174433081396,-0.159104810364499,-0.297927883002612,-0.120192174811105,-0.159104810364499,-0.242035187647601,-0.172749415959812,-0.220884170630236,-0.219310809497295,-0.362447185913193,-0.13974209856667,-0.255986518379323,-0.159104810364499,-0.282446573141221,0.0945300113825977,-0.283181712220425,-0.242035187647601,-0.242035187647601,-0.115779906474555,0.0202797501687341,-0.199085419687674,-0.136380432214192,-0.185883212426939,-0.282446573141221,-0.185883212426939,-0.14002957705678,-0.183759028556829,-0.106293751446636,-0.14002957705678,-0.279516808630091,-0.242035187647601,-0.183362808482065,-0.10861514881341,-0.212424220451162,-0.159866979302455,-0.131627480278107,-0.242035187647601,-0.297927883002612,-0.219310809497295,-0.192586818205487,-0.20159613069712,-0.302241186780397,-0.212424220451162,-0.297701300502901,0.0341503949647287,-0.120192174811105,-0.282446573141221,-0.126125795101178,-0.219310809497295,-0.0893198517126564,-0.185883212426939,-0.0192165457602723,-0.190200730336715,-0.23669122127857,-0.192586818205487,-0.159104810364499,-0.136380432214192,-0.185883212426939,-0.42265318504599,-0.0828819296761441,-0.282235621049926,-0.0988988112317024,-0.255986518379323,-0.212343267188837,-0.255986518379323,-0.282235621049926,-0.072136655284069,-0.199085419687674,-0.159104810364499
"Trinitario",-0.363313301606412,-0.276399069929553,0.00538214923307168,-0.212528167206423,-0.345767236802734,-0.162417962516292,-0.100527095862877,-0.0806896936172018,-0.258851524638828,-0.212528167206423,-0.205560624897966,-0.310756060457705,-0.258198819308998,-0.212361033696973,-0.16596677366894,-0.165870542755118,-0.238361417063322,-0.295458544489526,-0.23525254535673,-0.233877878077929,-0.122825425533814,-0.290918658212029,-0.175046546223933,-0.205560624897966,-0.295458544489526,-0.192302777396803,-0.310756060457705,-0.212528167206423,-0.113409532520234,-0.129967348690823,-0.165870542755118,-0.355664543622322,-0.136927597103988,-0.249570140030614,-0.179100570136068,-0.276399069929553,-0.152322168073627,0.0571446275832436,-0.238361417063322,-0.258851524638828,-0.153084337011584,-0.355664543622322,-0.265785094162436,-0.135035414762992,-0.0439466152202785,-0.165870542755118,-0.355664543622322,-0.212528167206423,-0.276399069929553,-0.303306456310607,-0.133246934765909,-0.27566393085035,-0.310756060457705,-0.212528167206423,-0.322889560871408,-0.113409532520234,-0.228263732014266,-0.185804175914616,-0.249570140030614,-0.310756060457705,-0.258198819308998,-0.183418088045843,-0.290918658212029,-0.258198819308998,-0.23525254535673,-0.205560624897966,-0.355664543622322,-0.23525254535673,-0.176610515444118,-0.355664543622322,-0.310756060457705,-0.212361033696973,-0.185804175914616,-0.258198819308998,-0.212361033696973,-0.205560624897966,-0.0479698547141703,-0.23235055861475,-0.345767236802734,-0.205641578160291,-0.310756060457705,-0.23235055861475,-0.295458544489526,-0.258198819308998,-0.276399069929553,-0.212528167206423,-0.276399069929553,-0.27566393085035,-0.415870542755118,-0.322889560871408,-0.276399069929553,-0.238361417063322,-0.153084337011584,-0.310756060457705,-0.212361033696973,-0.183418088045843,-0.29114524071174,-0.212528167206423,-0.165870542755118,-0.212528167206423
"Trumai",-0.346913601202207,-0.236398909756202,-0.236398909756202,-0.186950540314088,-0.296604908888999,-0.0932625333403037,-0.143995014024121,-0.110143628583156,-0.417016907154591,-0.18024693453554,-0.154230701411057,-0.259997889038301,-0.167016907154591,-0.296604908888999,-0.259345183708471,-0.120526416212736,-0.239507781462795,-0.11598691149061,-0.206706989297439,-0.184564452445316,-0.346913601202207,-0.250350240487924,-0.213674531605896,0.00344102203506402,-0.236398909756202,-0.11598691149061,-0.114555896919706,-0.276810295249823,-0.105351111222646,-0.167113138068413,-0.296604908888999,-0.333866705792339,-0.277545434329026,-0.346913601202207,-0.177726530590666,-0.213674531605896,-0.154230701411057,-0.276810295249823,-0.0705381551899973,-0.0076764916715274,-0.213674531605896,-0.110298940434023,0.0364926019035541,-0.296604908888999,-0.296604908888999,-0.364459666005884,-0.259997889038301,-0.236398909756202,-0.138073961503461,-0.184564452445316,-0.296604908888999,-0.0665003773926702,-0.250350240487924,-0.213674531605896,-0.296604908888999,-0.0740359252708811,-0.311902424857177,-0.213674531605896,-0.10167346026235,-0.130744154322794,0.0130203144208796,-0.250350240487924,-0.134105820675271,-0.0818360580166745,-0.134393299165381,-0.311902424857177,-0.138073961503461,-0.267624659655531,-0.324035925270881,-0.167113138068413,-0.213674531605896,-0.236398909756202,-0.346913601202207,-0.364459666005884,-0.333866705792339,-0.186950540314088,-0.0740359252708811,-0.0925307199941453,-0.259345183708471,-0.18024693453554,-0.176192910623406,-0.277545434329026,-0.0818360580166745,-0.186950540314088,-0.276810295249823,-0.1534685324731,-0.10167346026235,-0.292291605111213,-0.213674531605896,-0.213674531605896,-0.154367372117397,-0.239507781462795,-0.273880530738692,-0.346913601202207,-0.072485854709477,-0.110143628583156,-0.134393299165381,-0.206787942559764,-0.213674531605896,-0.186950540314088
