"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Malagasy",-0.0327857652330997,-0.0657001323328096,-0.0579626679496292,-0.0445610335595213,-0.0225062492178371,-0.0441105811459814,-0.0261403781385109,-0.0403517182524114,-0.030587907595384,-0.0243163312384435,-0.0402764953834193,-0.0681322780983836,-0.0117433188714321,-0.00781967876102785,-0.0262749689084089,-0.0370454161245959,-0.0381416019364063,0.0121674276258453,-0.0772192314432425,-0.0408229963271949,-0.0331160243188753,-0.0412304166568987,-0.0609761605930562,-0.0424150872613234,-0.0305526103971098,0.00814119321926621,-0.0250310692879213,-0.0500696824370312,-0.0771473009779439,-0.0666837054518967,-0.0336258280971413,-0.0551714906331839,-0.128059792761487,-0.0827226197408929,-0.0480920848682472,0.0181972534133887,0.00767440717949852,-0.0465699999982254,-0.0820275394066591,-0.0729131007206385,-0.0738764919164744,-0.0442407661926597,-0.0350584228744147,-0.0683549631121738,2.78132836314393e-05,0.00202519544479407,-0.0701701752398338,-0.0463420230555115,-0.0612571468313797,-0.0561967207801435,0.0484172222660001,-0.0492465196825846,-0.0229961190539257,-0.025807002323414,-0.00127539047707115,-0.0134031806645604,-0.0307499443746739,0.0221723500775484,-0.0720813903014342,-0.0560050082063266,-0.0501428445546187,-0.0398901091661822,-0.00509891684934227,-0.0255968177653643,-0.0559742400250858,-0.000819309740655694,-0.0408353572333439,-0.0158052193256027,-0.0618787117664613,-0.0204212331883666,0.0121652554712797,-0.0352183781947948,-0.0183833561116811,0.0218333180401532,-0.0386456247395344,-0.0667051303361809,0.0116985637908719,-0.0391406192120687,-0.0927527893951496,-0.0488253237899864,-0.0350449231223247,-0.0956844444987244,-0.0344784942388829,0.00415076685682869,-0.0511936892957862,-0.0530113153234782,0.00640438874075167,-0.0740340417280986,-0.066100768785612,0.0218496711081168,-0.0215745575594928,-0.10422317507245,0.0061490103060523,-0.0489321076199647,-0.011362086835508,-0.0341458978863074,-0.0329168524242334,0.00867770638581289,-0.0417451537399798,-0.0605868900000848
"Malieng",-0.0584946450222431,0.00107992180301797,-0.0253419833483386,0.00563924797687709,-0.00239845904631386,0.0448007198407533,0.0364144812873015,-0.0010600336694202,-0.0142666288365902,0.0143518518974948,-0.0186999249729137,-0.0131792012081005,-0.0612530315261449,-0.0251418802346957,0.00572672392309148,-0.0397997916984498,0.00998408008380203,0.0248980208677336,-0.0987794767595298,-0.0756199293683981,0.00521328645019359,-0.0189174914994794,-0.0522852107862467,0.0145457877317954,0.0216236452048705,0.0181990965543931,-0.0619252949373889,-0.0751268821471685,0.0122111146242733,0.0188842353233247,-0.0341249814512469,0.0142949150859866,-0.0179551533157983,0.00881183726773327,-0.0842920682574675,-0.0920987198914617,0.0137993304036196,-0.116767425802015,-0.0730555816149264,-0.00909583396014491,-0.036643261745556,0.00869654273418996,-0.0309260385345267,-0.0553175684225856,-0.0443055453114579,-0.0172375638366802,-0.00649248874827779,-0.00914400774722246,-0.054071600549692,-0.0357945307790899,-0.0486499598498885,0.0258897492249418,-0.0400312338555117,-0.0399121370682926,-0.0303289713472051,-0.0575171663311059,-0.013866444961276,0.00113297482313934,-0.0549103648161868,0.00470259387151517,-0.0282335450183608,-0.0140030087520666,-0.0531824876792779,-0.0236659867298625,-0.0160757358995282,0.0123211288136237,-0.003686538855039,0.0632549162446293,-0.0309260385345268,0.015627597758494,0.00817761083632251,-0.0044545688237726,-0.113475113843071,0.0266032194581498,-0.0521948171244305,-0.0688031025208977,-0.0462528647806482,0.00549871896984588,-0.0121588486886617,0.00224532219857521,-0.0537962765425387,-0.129999497878951,-0.0565224439104144,0.0242516967384603,-0.0289520300602145,-0.0107564442110206,-0.00984470658255943,0.0268611959711631,-0.0279987346120061,-0.0491782019626781,0.023445725117451,-0.0665670902480339,-0.0139355076716411,0.00201627144351557,-0.0414492046558805,-0.0392926400460712,-0.0585609714685081,-0.0321388841811439,-0.052360426960522,-0.0325951167184272
"Manange",-0.0588927015950191,-0.0414440528298541,-0.0854166300451015,-0.0278162488482455,-0.0685173572378492,-0.046300989856409,0.0217975269030712,-0.0384525321848614,-0.0223643732486786,0.0163046705818427,-0.0419017837516645,-0.0112636142452592,-0.0405634064790972,-0.0618274230001984,-0.047024105819685,-0.0150364640468295,-0.0124197457470467,0.0104525794326564,0.00416222197767468,-0.05149751214739,-0.0182858483069038,-0.027927223201787,-0.0689617683992461,-0.0526479297197571,-0.00818536344325926,-0.00398690326783913,-0.0982528372261715,-0.0738324486297891,-0.0961913131521024,-0.0530157851347174,-0.146952099125107,0.0138461653352662,0.00330596234284808,-0.0409548072386188,-0.077809789368085,-0.0375654351339372,-0.00280375184195225,0.00314705952881311,-0.0197628295153698,-0.00565990097654889,-0.00417626143983707,0.000961728590577526,-0.0125252290684433,-0.0104977260653225,-0.0269737355764007,-0.112165172697956,-0.0206306657374533,-0.109070302730519,-0.078873712147957,-0.0495566033205928,-0.0368036157977684,-0.0163005616076141,0.0127282418864965,-0.0349097849263784,-0.0545965493917513,-0.0904242452308477,-0.0717064179685364,0.0217657815931079,-0.0510815116881277,8.78098280698847e-05,-0.0894794014575392,-0.0699293070735008,-0.0182858483069038,0.0608550150335212,-0.0396773767486457,-0.055112530227811,-0.073938166200048,-0.0125473310420147,-0.0612676777439308,-0.00949574865452218,-0.0355904947568619,0.0231862931136875,-0.0281846306222638,-0.083986160660931,-0.00154672396929878,-0.0507572478665008,-0.0120532109997893,-0.0277966931816934,-0.0183838306269765,-0.0645952552046435,-0.0732775362592362,-0.025087717764847,-0.0228718342336152,-0.0223510375080519,-0.0318026239963312,-0.0166218066109061,-0.0139596632372562,-0.131452954560249,-0.0409854065975299,-0.0823265300873964,0.0134728416693792,-0.0711513144010807,-0.0311919825350778,-0.030936755436743,-0.018365818407001,-0.0287242213262974,-0.0483086299473441,-0.132300485524644,-0.0635090569460083,-0.0488980931856384
"Mandarin Chinese",-0.0205459164028817,-0.0640878456852707,-0.038093342905811,-0.0735880874476113,0.0225577789637502,-0.0428429626188527,-0.0435243395449341,0.0175130588570296,-0.0535002535641673,-0.00233478503248075,-0.0321487962368191,-0.026624281083812,-0.0118698902554065,-0.0603106075259288,-0.0383429163058355,0.00210121048064305,-0.0369445707567347,-0.0356565857558344,-0.0516390974995967,-0.0856575141187245,-0.00717674693528469,-0.0293346344407445,0.00660304105956955,-0.0302591890433769,-0.0558208649756536,-0.105421250591009,-0.00618515856874036,-0.0955806492711399,-0.0318575520498559,-0.016160801859944,-0.0939727300732778,-0.0688363630914496,-0.0495915938968958,-0.011748474644752,-0.0703586264655559,-0.0658857526407625,-0.0161066305586852,-0.0108156579622724,-0.0968734288843239,-0.0559672356674051,-0.0330239542007997,-0.0503088666147693,-0.0495784875324788,-0.0463111234190297,-0.021166044590629,-0.0473810039057218,-0.0303619023083869,-0.0429901710119579,-0.0018561160392967,-0.0451922188960249,0.0162284545965264,-0.0801018051095268,-0.0262652741697037,-0.0479938034307679,-0.0940210889810384,0.000993139729212333,-0.0187409426711306,-0.0122326312308327,-0.0337812766998505,0.00139665096523078,-0.0933828948856823,-0.0630089908654117,-0.0486108165449288,0.0173022362407088,-0.0285529448432745,-0.0165812781212976,-0.0480211619164309,-0.022679276475679,-0.0173392180280691,-0.037381897620275,0.0032721972163634,0.0187370135040282,-0.0704606829812227,-0.023201431581359,-0.0101658381667319,-0.0735041443087271,0.00719908673472824,-0.0145171828378284,0.00262425381092646,-0.0937391010095814,-0.0436084037609187,-0.0201913777326197,-0.0289646825547908,-0.0162518877315714,-0.0357717416804466,-0.0299000531419372,-0.08795236424455,-0.0588063821020299,-0.0535462175845496,-0.0100609402494753,-0.0453716807039251,-0.094494126749902,-0.0968437442087607,-0.0249612427323119,-0.0290292017536246,0.0177108212452224,-0.0907586957853269,0.00523694615368597,-0.0197907778530514,-0.0319493158094379
"Mang Ch",-0.0864594903090595,-0.150960074465616,-0.0973414983709894,-0.123655022888545,-0.0486669815854123,-0.0908698378993235,-0.095263673672477,-0.137762210622136,-0.101895637942509,-0.0933063612220437,-0.0962280227975879,-0.0898866281473276,-0.0951222293725326,-0.103331143314953,-0.0742300023556351,-0.0952903032663591,-0.160776231728559,-0.0885786130767257,-0.0782346534343005,-0.106934933988694,-0.105071735544938,-0.107379404423891,-0.0601514398829694,0.00765411793177129,-0.0885724503350499,-0.0890081561797059,-0.116373006691723,-0.0741984943887318,0.0017817789374005,-0.0903204040065129,-0.138507122053757,-0.102538734706056,-0.0596355865417734,-0.0638654124103395,-0.0757069860783586,-0.099603585873087,-0.0766242121711721,-0.0967752947921386,-0.107989794648327,-0.0903954911171884,-0.0254228463958778,-0.0675044330309486,-0.0426938594273304,-0.103864765618844,-0.104046444863258,-0.0690892157001769,-0.0797232604617587,-0.117823855133058,-0.154139077611599,-0.0467960678453739,-0.118438464697324,-0.0938901563324455,-0.0665074847330893,-0.0707797349989366,-0.0814635771190663,-0.0634237765664007,-0.0746773985643396,-0.0749249892193665,-0.0985232723336069,-0.0741784185019688,-0.0530588238380711,-0.137536529890415,-0.094803043294109,-0.129875392799699,-0.030077501314019,-0.0842631656282694,-0.10207501613813,-0.0859989996854567,-0.150554531582311,-0.0781038335515147,-0.109689646916095,-0.132525872501437,-0.148262716444763,-0.0996621907587837,0.00197828973546377,-0.0729822306927249,-0.088806758573641,-0.0655409823268573,-0.0588749667004665,-0.026258853450149,-0.0556588485345906,-0.07025785907201,-0.0914700570845666,-0.0683428932219445,-0.0885749278201132,-0.0842517132082512,-0.0705890442784708,-0.17752435119206,-0.101805497678627,-0.0784411566530093,-0.102138335533892,-0.0671657870359356,-0.0545033084981081,-0.088757521653949,-0.137903461469444,-0.0762260493742533,0.0179455403257641,-0.166118437805268,-0.0309034938125547,-0.0435657432835163
"Mansi",-0.072581780528829,-0.0354851656860936,-0.058759323736153,-0.0188961471069369,0.00239585679018384,0.00683454848176113,-0.010113502544944,-0.025669219469549,-0.114052019647459,-0.0509434559913975,-0.0177470378351867,-0.0882979461550174,-0.0846377281609799,-0.0550904925495839,-0.0045809206966505,0.0170754331447249,0.00739107803515027,-0.0310240757806931,-0.00715855524139142,-0.0806761205369915,-0.0603159428770713,-0.0761589680039793,-0.0690839539254425,-0.0386488645735185,-0.0495844519709444,-0.0695556938751355,0.0264565920310941,-0.0105446059109496,-0.0446590289752217,-0.0518820991544086,-0.0449675461298198,-0.0224306959500653,-0.037029100721694,-0.0375015593563104,-0.0648826011112688,-0.0106148103832603,-0.0559672088087555,-0.0656757256701905,-0.022281604374804,-0.025247777949396,-0.0699273343805057,-0.0432507871563035,0.00149700064823011,-0.0514402713548718,-0.0640512107584696,-0.0900967940906097,0.0181899536227366,-0.0295465754904433,-0.0355458700266066,-0.0181130204507046,-0.0323708377178639,-0.0547808258856619,-0.0443408764782144,-0.054177992925431,-0.0319485072878847,-0.054332001337606,-0.0351737101436126,-0.0237350901198742,-0.0306992848263377,-0.0309821086381129,-0.0400423561479847,-0.0146417507866103,-0.0369903614886544,-0.0857172347750091,-0.0414337908654697,-0.0667843598115723,-0.0225107230350939,-0.0768758993717337,-0.0173697530489925,-0.0288922242770805,-0.00730205821629837,-0.0119735278664547,-0.0128637683248708,-0.0732641495480011,-0.0285356833397065,-0.0252806186572713,-0.0259208818270557,-0.0248964613100143,-0.0914630160839979,-0.0708416774526822,-0.0714637735473054,0.0138085285165345,-0.0450874181930662,-0.0446576481069317,-0.0289339997588123,-0.0230233156418369,-0.0343119093779443,-0.0150545896004044,-0.0208937174189279,-0.0612299565817047,-0.0168299591512105,0.0402874468956024,-0.0483747838792035,-0.0576542171622051,-0.0282383397543753,-0.068554623655392,-0.00599913551093201,-0.0548238147775818,-0.0259531865789457,-0.00115966766111641
"Maonan",-0.185564122160681,-0.151844360260199,-0.139150741488642,-0.0937982725305686,-0.0857805323496774,-0.139275826824006,-0.146129020400458,-0.151586299139643,-0.154829429849454,-0.179908289086935,-0.207176110450037,-0.105151184615979,-0.10638472687722,-0.135934609660757,-0.0912433242517328,-0.0992405362968549,-0.112959738017704,-0.16792060682502,-0.13801787607382,-0.142002514815934,-0.180931111390691,-0.0667659823799104,-0.1959680346342,-0.157973009307297,-0.0963685317051081,-0.187291989634498,-0.148989059302274,-0.169631318235945,-0.158951202051116,-0.1263597611334,-0.164216639441323,-0.0482253093813821,-0.0890044248567737,-0.149354619975524,-0.0985508087236552,-0.115483141540506,-0.168044285470968,-0.0766836303765561,-0.233782949405147,-0.109306789290256,-0.192545188003998,-0.132107681986932,-0.125311687158201,-0.17404531755869,-0.189310144730979,-0.14354779882408,-0.0320336176734773,-0.155514770745918,-0.171459845279016,-0.0879603886427208,-0.0662730344633738,-0.15943269460012,-0.177070261494497,-0.14542451038461,-0.132053903308091,-0.201221908555999,-0.102294874215338,-0.123456224241879,-0.138756801826525,-0.124310991927736,-0.18656358244778,-0.152956871277524,-0.133874179967783,-0.150376341668552,-0.0899536276595753,-0.154727789255573,-0.163796157466639,-0.171170873150777,-0.144973896232251,-0.107315017819108,-0.141861978016053,-0.145666419825825,-0.113949018154374,-0.173732836541037,-0.160145105613986,-0.148485143728153,-0.133612560222459,-0.0970757236138714,-0.0932664547370176,-0.200644563855749,-0.156409614639232,-0.150257809085824,-0.119197835122408,-0.0914217521804688,-0.191189532961909,-0.0896819565549274,-0.117122444367606,-0.111488013554094,-0.163459842286704,-0.0998366356539586,-0.107903062775558,-0.251934183995182,-0.160431247868676,-0.134100062184038,-0.136301121493166,-0.11097907296121,-0.0763134721818418,-0.165753619544279,-0.217150461918526,-0.151534851366336
"Maori",-0.0775480285771185,-0.0746501345203988,-0.0957908255804554,-0.0707113306860364,-0.0709855556734164,-0.033683816199368,-0.0328624136950972,-0.0658162594314218,-0.103868491441176,-0.0724139855866812,-0.124592204584384,-0.0799545850863418,-0.0855641626986995,-0.0583970254154457,-0.0608040699837639,-0.0743394194141495,-0.100944844526555,-0.0485503736917693,-0.0762326465131871,-0.107533677720559,-0.0551271316996156,-0.053846154267297,-0.0408984902740916,-0.0898228077062869,-0.0524360881978549,-0.0614033003182965,-0.0848635174119576,-0.0710420817653646,-0.0841212208250909,-0.107953212966638,-0.0690074592196411,-0.0767028017010875,-0.0788822738541145,-0.0893328025401633,-0.030878122811891,-0.0923904000422334,-0.0442453486710465,-0.0845996017247251,-0.0906505154431543,-0.0903215915895286,-0.109964325612608,-0.0134637047035558,-0.0791285983137697,-0.0188049528207417,-0.06192830295353,-0.0532377906300261,-0.0886926748568566,-0.0664596413605619,-0.0818221661349491,-0.0274307321276827,-0.125951528081963,-0.0580964322578044,-0.0789219853677169,-0.0695697367376316,-0.0709413002004159,-0.0610604961154518,-0.0728528272746065,-0.098091175816052,-0.0517476229360427,-0.056983974285709,-0.025728451806558,-0.0763087159610535,-0.0595874925094366,-0.111015987605932,-0.0559705003718535,-0.0534056691112437,-0.0779059255412486,-0.0794863566999413,-0.0836504653626317,-0.076207982444723,-0.0786998074936378,-0.101484810456825,-0.0506540575448297,-0.0926394168496747,-0.0809247547984729,-0.0825206671578329,-0.0576269649469896,-0.0498420416036068,-0.0640116385546952,-0.0815891594133069,-0.0470340407151472,-0.0546082387425487,-0.0984295715784438,-0.0736565547323251,-0.0955745519429652,-0.0453091314932931,-0.0825766192370786,-0.116707553256012,-0.0758114576312699,-0.0654621173019125,-0.0445211059969556,-0.0845560130918136,-0.0654767549700343,-0.0784818151919543,-0.0352684672475104,-0.0621154023105343,-0.103759255572814,-0.0430409983137537,-0.0672095763303254,-0.0735643044559278
"Mapudungun",-0.0538839103380353,-0.0830412556163271,-0.0187385639082243,-0.0602525618520228,-0.0679000533174385,0.00387966005539164,-0.0427082504343984,-0.0781216122571554,-0.0344065460516125,-0.065529383828959,-0.0932979983466106,-0.0705336718800672,-0.0868664298241119,-0.0691909838453549,-0.107141735554736,-0.0371967138186434,-0.0536874766277663,-0.0696070295841532,-0.100625600181212,-0.0592378770387231,-0.0683484159219664,-0.0535297726506817,-0.0422536965455954,-0.0241367750874961,-0.134955392214417,-0.0714740219520559,-0.0416727059201438,-0.0797207357540677,-0.0768773901361599,-0.0709599026159375,-0.0556797418818082,-0.0693799041713981,-0.0824351711240979,-0.0474784488016575,-0.113143160649325,-0.125203703037957,-0.0735314602823034,-0.0738498898968323,-0.0429626528459797,-0.00774365479984573,-0.0504839310150446,-0.0975170569059974,-0.0858896503558386,-0.0804038927158356,-0.0785248837509697,-0.0784097984318411,-0.0960287570599492,-0.0460798105460675,-0.083040688607795,-0.0892777315267135,-0.0563781769183475,-0.0968371808783752,-0.108221144806019,-0.0558822816945777,-0.105214468985896,-0.0680927587117346,-0.088944868523296,-0.0579529966060022,-0.0727384523321859,-0.0491173065057833,-0.0636715306984401,-0.0398323146279216,-0.0463282272143791,-0.0828207571070589,-0.0464908596975778,-0.0580004528598116,-0.03632410486078,-0.0240089684892695,-0.0872435745936776,-0.099908430620146,-0.0196146477625366,-0.0707382738240455,-0.0717009399202962,-0.0416048091421422,-0.091633020650275,-0.0606531451856587,-0.0520504743032929,-0.105891737183359,-0.0270353818871163,-0.0604545256310393,-0.0861002169104357,-0.110238355861485,-0.0416211566016786,0.0042870536273597,-0.0659781107279575,-0.0659073817947864,-0.0496924075388986,-0.0387602482323917,-0.0337153908870681,-0.0596329503586738,-0.0839232843069042,-0.0688027015653204,-0.053870527738996,-0.103431458814752,-0.0843821545980163,-0.0932254226609556,-0.155758609946921,-0.0679390275757558,-0.0553838480566617,-0.0726188569881221
"Marathi",0.0533405865772351,0.0643396807347002,0.00104261077312873,0.0685464342373963,0.060065086439912,0.00337462965156476,0.0468019563787809,0.0338839179116316,0.000638972713306374,0.0477978503794784,0.0602278430904715,0.0272835610193043,0.0219634880352452,0.0119968375939792,0.033946402469791,0.0323153407687057,0.0675070361875382,0.00966807036183637,-0.0209911964859552,0.0316266044716041,0.0955376571778276,0.0520686334866785,0.0728852005293192,0.0482222780448881,-0.0309076840503411,0.0361230266370545,0.00249943285544996,0.0734369400733226,-0.00756816563310636,0.0511258969551641,0.0604506633825265,0.043907277227447,0.0447267727653321,0.00840765666360932,0.07722304816821,0.0698313894469738,0.00824805584248234,0.0745245105133708,0.0707597118637577,0.0934380272180182,0.0461080636604781,0.00196597558987477,0.0835528318756513,0.00339394718281338,0.0635186949258536,0.0592336851212973,0.0365699078762797,0.0502999029899444,0.0474542620666798,0.00254226594870344,0.0130795059439986,0.0546766518993942,0.103658629367616,0.0376428363387418,0.108403923864484,0.0907095165431586,0.061924849208418,0.017450653916988,0.000178113282366166,0.0822982587866743,0.0645439787090271,0.0425932060773964,0.0776538364084787,0.0443842259433419,0.0284251795429754,0.0795740208910359,0.0293190251304974,0.0550138601992074,0.0555278684134896,0.0464346307691388,0.0432037917025928,0.0571827556464065,-0.0188191209625866,0.0493677976909247,-0.00711357012981284,0.0148755108296891,0.018216623477169,0.0796901185866302,0.0410794034893416,0.0201796733461391,0.00169844457202284,0.0500934336116563,-0.00273644379801585,0.0726038558959813,0.0134933150690475,0.0773180177002641,0.048468374256717,0.034694415331343,0.0317071714429356,0.0276787826247966,0.0805519810240884,0.0638368973499023,0.00225993866952023,0.0587342298562158,0.026881889797302,0.0581118055634603,0.0408134136371602,0.057578279144922,0.0710402977012278,-0.00923389981309553
"Mari",0.0150306872000289,-0.0723478172258082,-0.0216975393605562,-0.101014381880944,-0.0519695220766695,-0.0557237044445144,-0.030888444599115,-0.0569347624312337,-0.0806546739203052,-0.0617701133095493,-0.0817258564145155,-0.0658182117943947,-0.0625571274807301,-0.00893423407991223,-0.0428975764049272,-0.0490533581030447,0.00880657709249122,-0.0828813320244356,-0.0915087731239189,-0.0447396709192013,-0.0573799356254611,-0.000377128207689648,-0.100084477762861,-0.0750064557214797,-0.0614192461225309,-0.060033908857053,-0.0203812143402143,-0.0389847710895193,-0.0792303124076446,0.00366227856400259,-0.0510890934612293,-0.0124941592207638,-0.010996479393759,-0.0117297499262116,-0.0781965594448277,-0.0420462695048499,-0.00222686888274526,-0.0794850541694784,-0.0317444687298821,-0.0467778423987881,-0.0574457273630478,-0.0753032116337744,0.0212633177238476,-0.15496119797789,-0.0355940749780578,-0.0496150537345592,-0.0458785810395482,-0.0804353472730376,-0.0520747439287406,-0.0444128441479613,-0.111813989182156,-0.0440295105306293,-0.0319313515432753,-0.0156678274839845,-0.0618358227800878,-0.0169362240289825,-0.0510191174997779,-0.0943103942937504,-0.0244640114988067,-0.0942562443542256,-0.076470779703696,-0.0275326821495008,-0.0730039248510851,-0.0557830767179938,-0.0305171036814037,-0.0606043807486911,-0.0741664470847481,-0.0707441007077187,-0.0395854240518604,-0.0393540236902905,-0.079301757765107,-0.0235185821306481,-0.0465517260205969,-0.0205106446984568,-0.028912595959805,-0.0529519715099894,-0.100429471585211,-0.0342351579823279,-0.0239086436239864,0.0134273088585111,0.0182749937115054,-0.0345959318150076,-0.0151514992146747,-0.0826401729602232,-0.0288907730717538,0.0101246024504454,-0.0491523237042001,-0.102083274489738,-0.034783022287182,-0.0680310663777763,-0.0549869418184467,0.02790630784319,-0.025989621021674,-0.0644048656829336,-0.0485389758425946,-0.00744326061749589,-0.0414472971393844,-0.011044695305285,-0.0653491428374148,0.00933539258652294
"Mashco Piro",-0.0225675975583772,-0.0336527810829286,0.0156419976821847,0.00275073929625402,-0.0367030222845096,-0.0305684294845553,0.000678002701986147,-0.0272925484417366,-0.0177728307640787,-0.0354070421242745,-0.0288101220468324,-0.0367198391423365,-0.00612111749403743,0.0154100292850063,-0.0162789786236386,0.0125653861935464,0.00840021995047568,-0.028946473701957,0.0113944103444994,-0.00290294361274157,0.0126347829962509,0.00374156445337948,0.0135250278777982,-0.00467675905838294,0.0167819798464287,0.0143517060302329,-0.0299219667222025,-0.0272934310357607,-0.02845999829924,-0.0357373377328858,0.00617511170358187,-0.0422166088764715,-0.00751123365972817,-0.0442866010905423,-0.0164663027840434,-0.0311512739800983,-0.00974174148761542,-0.018664768350343,-0.0621310277019648,-0.0411891684287253,-0.0113026571871828,0.00895153749854494,-0.00448166224366142,-0.0791580190176667,-0.00279397693023986,-0.0510670626607764,0.0119915533853189,0.0304280474788972,-0.00362003789598253,-0.0254997415082655,-0.0792918608194682,-5.52169486843779e-05,-0.0315443915239317,-0.049241020931279,-0.0201701552744805,-0.0219691122700909,-0.0283287204841258,-0.0211755333850934,0.0172793245138871,-0.00960737809028289,-0.00688844044557169,-0.00963902627873769,-0.0368715967007561,-0.0437701275134353,-0.0517194989836486,-0.0454756382505715,0.0151140752071925,-0.0154754426574449,0.0549368267982359,-0.0123862964366036,-0.0391007613498999,-0.0475081988783935,-0.0473424630556739,-0.0693905161389191,-0.00909379066483196,0.00729732941297667,-0.0118384125724474,-0.00972579620701575,-0.0183833824953973,-0.0640441445690467,-0.0196130001853813,-0.0620054273655031,-0.0489890527393536,-0.00555716631103753,-0.0039344346073763,-0.0560409978250005,0.00805881661879371,-0.0147929422241139,-0.0295668338880186,-0.0257208156950645,-0.00219111815715423,-0.0460297084992785,-0.0170554822959902,-0.0617738552995196,-0.0243896105008888,-0.0126928272893113,-0.0286103335684434,0.0258517953969626,-0.00222362853899472,-0.0455982704658253
"Mlabri",-0.103706791032865,-0.145085198218258,-0.0741117472428554,-0.134479956847493,-0.141033500929963,-0.0182324802979529,-0.0716327067443882,-0.0695784108613274,-0.0690912998095625,-0.098239741476728,-0.078502900451673,-0.0746545587385368,-0.15287980478818,-0.0407710822563845,-0.191739709327975,-0.0251938758427473,-0.0444412316597003,-0.0568337651529262,-0.102346490462148,-0.0265897131505769,-0.0799656307513789,-0.0298638048859412,-0.0575620563172532,-0.0898688702471717,-0.0684889053331503,-0.12179156218749,-0.150414833322185,-0.186968178900665,-0.113857109282092,-0.111721786855711,-0.119303551481609,-0.115751158796987,-0.111021265625993,-0.0926838145695097,-0.0661275590335839,-0.13714478733077,-0.119147528021612,-0.168037466717981,-0.135336006761074,-0.117190065943972,-0.121322199295306,-0.0720545157754648,-0.103806305125416,-0.0705807253885232,-0.0806427659224863,-0.0995912323188859,-0.0893880607482969,-0.0652155000449501,-0.141036048386587,-0.0239764580145122,-0.070560520168843,-0.112036440005522,-0.0955774218556105,-0.0516544216339681,-0.0113168083860211,-0.120139671478214,-0.166091073885221,-0.103806305125416,-0.0727767745612752,-0.130884351875566,-0.116159963562217,-0.0340078485757901,-0.0922987567579999,-0.0674881221491432,-0.106513763957304,-0.0793929165491023,-0.0770511758413726,-0.146618490815614,-0.0945253738969037,-0.0830230955315011,-0.118517218955239,-0.0870841301816074,-0.0622090550600131,-0.128134457358531,-0.138496264510793,-0.172713385793749,-0.0695033247015379,-0.0754207416782243,-0.118052168685585,-0.105701908445925,-0.101866577532702,-0.107991618888875,-0.0863478207433337,-0.0576797907846253,-0.111134827612621,-0.143965691290468,-0.135817309759318,-0.120975457516619,-0.103148355475767,-0.0842059611815581,-0.0352884898590566,-0.0894053162998516,-0.119287004525325,-0.0601222585438802,-0.120834942237961,-0.137748885841056,-0.0712956674786429,-0.133833664421096,-0.0834711748745568,-0.12738878647632
"Mocoví",-0.0717278401504666,-0.0496889094334666,-0.0604440538513555,-0.0364261232743691,-0.0901137121299769,-0.0130554609065701,-0.051946255660249,-0.043055925484903,-0.0503900558672379,-0.032432801338908,-0.0473210466943998,-0.0472087079888107,-0.0706534601507119,-0.05239438281744,-0.0507109211537972,-0.0468281117878394,-0.0552548288351741,-0.0306445192482874,-0.0433972127865533,-0.0477976630483447,-0.0391050133718276,-0.0261215863812271,-0.0258113409861235,-0.0835571232066261,-0.0772784140658614,-0.0639386273554259,-0.0453980624478473,-0.0243121994166202,-0.0517518309019124,-0.0396884817172909,-0.0233776874038363,-0.0275056855502129,-0.0921678177479375,-0.0602150560446739,-0.00994999477089842,-0.0424891336193159,-0.0267679787298047,-0.0102255881799843,-0.0534119231682831,-0.0701707151581741,-0.0298327350414958,-0.0740446156564173,-0.0425528453555654,-0.0316730098274819,-0.0457290581415671,-0.0559781647147727,0.0110163181547259,-0.0759399506951133,-0.0379572790914708,-0.0537760752490525,-0.0787361745497905,-0.0586592951738798,-0.0635270011264844,-0.073996232257421,-0.0499542892435368,-0.0673383858176113,-0.0578453543708971,-0.0842929204772014,-0.0486090641159431,-0.0350705622615782,-0.036654747321885,-0.0548315331876045,-0.0896790076372748,-0.00784320439097097,-0.0526217507295829,-0.0699952549728913,-0.090108809278037,-0.0577658536760777,-0.0109821105535272,-0.0443623758208902,-0.0694613282132522,-0.038018327844233,-0.0550187367707238,-0.0867915903633532,-0.064429332945107,-0.0804832951440566,-0.0397127559371101,-0.0519602052406951,-0.0611513154726401,-0.0648476879348883,-0.0223846142865615,-0.0159015291186052,-0.0285673294331308,-0.0374789286478522,-0.0679402101178416,-0.0135239610417116,-0.045219688749732,-0.0254240534752807,-0.0611421803395977,-0.0507355896466813,-0.0574482745590678,-0.00668969541923137,-0.0716986026732086,-0.0524486261952664,-0.0221045582601387,-0.0298647969131706,-0.044681875471298,-0.104657460844987,-0.0137181758470445,-0.0708902881015242
