ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
4-232-189-5,midd1317,Middle English,208,snivel of the nose,StandardOrth,mucus (nasal),buck1949;med1952,Third term filed under MED snivel.,,
4-231-189-1,midd1317,Middle English,1178,nostrille,StandardOrth,nostril,buck1949;med1952,Third term filed under MED nose (1). See also MED nese-thirl.,,
4-231-189-3,midd1317,Middle English,1178,nose-thirl,StandardOrth,nostril,buck1949;med1952,Third term filed under MED nose (1). See also MED nese-thirl.,,
4-231-189-5,midd1317,Middle English,1178,nose-hole,StandardOrth,nostril,buck1949;med1952,Third term filed under MED nose (1). See also MED nese-thirl.,,
4-230-189-1,midd1317,Middle English,1221,nose,StandardOrth,nose,buck1949;med1952,MED (1). See also MED nese.,,
4-222-189-1,midd1317,Middle English,32,ere sope,StandardOrth,earwax,buck1949;med1952,Filed under MED ere (1).,,
4-222-189-3,midd1317,Middle English,32,ere-wax,StandardOrth,earwax,buck1949;med1952,Filed under MED ere (1).,,
4-221-189-1,midd1317,Middle English,18,ere lappe,StandardOrth,earlobe,buck1949;med1952,Filed under MED ere (1).,,
4-220-189-1,midd1317,Middle English,1247,ere,StandardOrth,ear,buck1949;med1952,MED (1).,,
4-215-189-1,midd1317,Middle English,1655,blenchen,StandardOrth,blink,buck1949;med1952,,,
4-214-189-1,midd1317,Middle English,1540,her of eie-lid,StandardOrth,eyelash,buck1949;med1952,"Filed under MED eie-lid, n.",,
4-213-189-1,midd1317,Middle English,17,eie-lid,StandardOrth,eyelid,buck1949;med1952,,,
4-212-189-1,midd1317,Middle English,1173,eie-brou,StandardOrth,eyebrow,buck1949;med1952,"Second term is plural, filed under MED broue, n.",,
4-212-189-3,midd1317,Middle English,1173,broues,StandardOrth,eyebrow,buck1949;med1952,"Second term is plural, filed under MED broue, n.",,
4-210-189-1,midd1317,Middle English,1248,eie,StandardOrth,eye,buck1949;med1952,MED (1).,,
4-208-189-1,midd1317,Middle English,1730,cheke,StandardOrth,cheek,buck1949;med1952,Latter form is MED (2).,,
4-208-189-3,midd1317,Middle English,1730,wong,StandardOrth,cheek,buck1949;med1952,Latter form is MED (2).,,
4-209-189-1,midd1317,Middle English,1510,chin,StandardOrth,chin,buck1949;med1952,,,
4-205-189-1,midd1317,Middle English,123,forhed,StandardOrth,forehead,buck1949;med1952,,,
4-207-189-1,midd1317,Middle English,798,jou-e,StandardOrth,jaw,buck1949;med1952,,,
4-207-189-3,midd1317,Middle English,798,chavel,StandardOrth,jaw,buck1949;med1952,,,
4-204-189-1,midd1317,Middle English,1560,face,StandardOrth,face,buck1949;med1952,,,
4-203-189-1,midd1317,Middle English,1583,brain,StandardOrth,brain,buck1949;med1952,Second term is plural.,,
4-203-189-3,midd1317,Middle English,1583,hernes,StandardOrth,brain,buck1949;med1952,Second term is plural.,,
4-201-189-1,midd1317,Middle English,1604,temple,StandardOrth,"side of head, temple",buck1949;med1952,"In MED filed under ere (1) [04.220], ere bowes.",,
4-202-189-1,midd1317,Middle English,1605,scul-le,StandardOrth,skull,buck1949;med1952,Latter form is MED (1).,,
4-202-189-3,midd1317,Middle English,1605,panne,StandardOrth,skull,buck1949;med1952,Latter form is MED (1).,,
4-200-189-1,midd1317,Middle English,1256,hed,StandardOrth,head,buck1949;med1952,MED (1).,,
4-191-189-1,midd1317,Middle English,805,chine,StandardOrth,spine,buck1949;med1952,Second term is filed under MED chine (1); fourth term filed under MED spin-e.,,
4-191-189-3,midd1317,Middle English,805,chine of the bakke,StandardOrth,spine,buck1949;med1952,Second term is filed under MED chine (1); fourth term filed under MED spin-e.,,
4-191-189-5,midd1317,Middle English,805,spin-e,StandardOrth,spine,buck1949;med1952,Second term is filed under MED chine (1); fourth term filed under MED spin-e.,,
4-191-189-7,midd1317,Middle English,805,spine bon,StandardOrth,spine,buck1949;med1952,Second term is filed under MED chine (1); fourth term filed under MED spin-e.,,
4-190-189-1,midd1317,Middle English,1291,bak,StandardOrth,back,buck1949;med1952,,,
4-190-189-3,midd1317,Middle English,1291,riǧǧe,StandardOrth,back,buck1949;med1952,,,
4-180-189-1,midd1317,Middle English,1220,tail,StandardOrth,tail,buck1949;med1952,,,
4-170-189-1,midd1317,Middle English,1393,horn,StandardOrth,horn,buck1949;med1952,,,
4-162-189-1,midd1317,Middle English,801,rib-be,StandardOrth,rib,buck1949;med1952,MED (1).,,
4-160-189-1,midd1317,Middle English,1394,bon,StandardOrth,bone,buck1949;med1952,MED (1).,,
4-151-189-1,midd1317,Middle English,525,vein-e,StandardOrth,"vein, artery",buck1949;med1952,MED (1).,,
4-150-189-1,midd1317,Middle English,946,blod,StandardOrth,blood,buck1949;med1952,MED (1).,,
4-146-189-1,midd1317,Middle English,576,scales,StandardOrth,dandruff,buck1949;med1952,Filed under scale (1) in MED.,,
4-145-189-1,midd1317,Middle English,36,nether-berd,StandardOrth,pubic hair,buck1949;med1952,Filed under berd in MED.,,
4-144-189-1,midd1317,Middle English,189,her,StandardOrth,body hair,buck1949;med1952,,,
4-142-189-1,midd1317,Middle English,678,berd,StandardOrth,beard,buck1949;med1952,MED (1).,,
4-140-189-1,midd1317,Middle English,1040,her,StandardOrth,hair (head),buck1949;med1952,Second term refers to hair of the head.,,
4-140-189-3,midd1317,Middle English,1040,fax,StandardOrth,hair (head),buck1949;med1952,Second term refers to hair of the head.,,
4-130-189-1,midd1317,Middle English,2259,flesh,StandardOrth,flesh,buck1949;med1952,,,
4-120-189-1,midd1317,Middle English,763,hid-e,StandardOrth,"skin, hide",buck1949;med1952,All forms are MED (1).,,
4-120-189-3,midd1317,Middle English,763,skin,StandardOrth,"skin, hide",buck1949;med1952,All forms are MED (1).,,
4-120-189-5,midd1317,Middle English,763,fel,StandardOrth,"skin, hide",buck1949;med1952,All forms are MED (1).,,
4-110-189-1,midd1317,Middle English,1480,bodi,StandardOrth,body,buck1949;med1952,,,
4-110-189-3,midd1317,Middle English,1480,cors,StandardOrth,body,buck1949;med1952,,,
4-110-189-5,midd1317,Middle English,1480,lichame,StandardOrth,body,buck1949;med1952,,,
3-980-189-1,midd1317,Middle English,112,tortu,StandardOrth,turtle,buck1949;med1952,,,
3-970-189-1,midd1317,Middle English,1857,cocodril,StandardOrth,"crocodile, alligator",buck1949;med1952,,,
3-960-189-1,midd1317,Middle English,632,lesarde,StandardOrth,lizard,buck1949;med1952,,,
3-950-189-1,midd1317,Middle English,503,frogge,StandardOrth,frog,buck1949;med1952,,,
3-940-189-1,midd1317,Middle English,1543,snail,StandardOrth,snail,buck1949;med1952,,,
3-930-189-1,midd1317,Middle English,607,gras-hoppe,StandardOrth,grasshopper,buck1949;med1952,,,
3-920-189-1,midd1317,Middle English,1791,buter-flie,StandardOrth,butterfly,buck1949;med1952,,,
3-910-189-1,midd1317,Middle English,206,noctiluca,StandardOrth,firefly,buck1949;med1952,,,
3-910-189-3,midd1317,Middle English,206,glou-berd,StandardOrth,firefly,buck1949;med1952,,,
3-910-189-5,midd1317,Middle English,206,glouere,StandardOrth,firefly,buck1949;med1952,,,
3-910-189-7,midd1317,Middle English,206,glou-worm,StandardOrth,firefly,buck1949;med1952,,,
3-850-189-1,midd1317,Middle English,730,worm,StandardOrth,snake,buck1949;med1952,,,
3-850-189-3,midd1317,Middle English,730,snake,StandardOrth,snake,buck1949;med1952,,,
3-850-189-5,midd1317,Middle English,730,serpent,StandardOrth,snake,buck1949;med1952,,,
3-850-189-7,midd1317,Middle English,730,naddre,StandardOrth,snake,buck1949;med1952,,,
3-840-189-1,midd1317,Middle English,1219,worm,StandardOrth,worm,buck1949;med1952,,,
3-831-189-1,midd1317,Middle English,95,miǧǧe,StandardOrth,"sandfly (midge), gnat",buck1949;med1952,First form is MED (1).,,
3-831-189-3,midd1317,Middle English,95,gnat,StandardOrth,"sandfly (midge), gnat",buck1949;med1952,First form is MED (1).,,
3-830-189-1,midd1317,Middle English,1504,flie,StandardOrth,fly,buck1949;med1952,MED (1).,,
3-823-189-1,midd1317,Middle English,1517,wasp,StandardOrth,wasp,buck1949;med1952,,,
3-822-189-1,midd1317,Middle English,88,be (ben) hive,StandardOrth,beehive,buck1949;med1952,"In MED, filed under be.",,
3-821-189-1,midd1317,Middle English,1931,wax-e,StandardOrth,beeswax,buck1949;med1952,MED (1).,,
3-820-189-1,midd1317,Middle English,665,be,StandardOrth,bee,buck1949;med1952,,,
3-819-189-1,midd1317,Middle English,1065,spither web,StandardOrth,spider web,buck1949;med1952,Filed under spither in MED.,,
3-818-189-1,midd1317,Middle English,843,spither,StandardOrth,spider,buck1949;med1952,,,
3-817-189-1,midd1317,Middle English,587,ampte,StandardOrth,ant,buck1949;med1952,,,
3-817-189-3,midd1317,Middle English,587,formice,StandardOrth,ant,buck1949;med1952,,,
3-816-189-1,midd1317,Middle English,1575,chafer,StandardOrth,cockroach,buck1949;med1952,"Derived from OE ceafor, means 'a beetle of some kind'.",,
3-815-189-1,midd1317,Middle English,1538,scorpioun,StandardOrth,scorpion,buck1949;med1952,,,
3-813-189-1,midd1317,Middle English,232,fle,StandardOrth,flea,buck1949;med1952,,,
3-812-189-1,midd1317,Middle English,267,nite,StandardOrth,nit (louse egg),buck1949;med1952,MED (1).,,
3-811-189-1,midd1317,Middle English,1392,lous-e,StandardOrth,louse,buck1949;med1952,,,
3-811-189-3,midd1317,Middle English,1392,pedicule,StandardOrth,louse,buck1949;med1952,,,
3-810-189-1,midd1317,Middle English,620,bugge,StandardOrth,insect,buck1949;med1952,"In Middle English, however, it has the meaning of 'bogy, hobgoblin'.",,
3-780-189-1,midd1317,Middle English,1871,camel,StandardOrth,camel,buck1949;med1952,,,
3-770-189-1,midd1317,Middle English,1290,olifaunt,StandardOrth,elephant,buck1949;med1952,,,
3-770-189-3,midd1317,Middle English,1290,elefaunt,StandardOrth,elephant,buck1949;med1952,,,
3-760-189-1,midd1317,Middle English,1350,ape,StandardOrth,monkey,buck1949;med1952,,,
3-750-189-1,midd1317,Middle English,1936,hert,StandardOrth,deer,buck1949;med1952,,,
3-750-189-3,midd1317,Middle English,1936,der,StandardOrth,deer,buck1949;med1952,,,
3-740-189-1,midd1317,Middle English,1312,fox,StandardOrth,fox,buck1949;med1952,,,
3-730-189-1,midd1317,Middle English,1820,ber-e,StandardOrth,bear,buck1949;med1952,MED (1).,,
3-720-189-1,midd1317,Middle English,1386,lioun,StandardOrth,lion,buck1949;med1952,MED (1).,,
3-710-189-1,midd1317,Middle English,522,wolf,StandardOrth,wolf,buck1949;med1952,,,
3-665-189-1,midd1317,Middle English,1013,el-e,StandardOrth,freshwater eel,buck1949;med1952,MED (3).,,
3-664-189-1,midd1317,Middle English,1910,reihe,StandardOrth,stingray,buck1949;med1952,,,
3-663-189-1,midd1317,Middle English,957,whal,StandardOrth,whale,buck1949;med1952,,,
3-663-189-3,midd1317,Middle English,957,baleine,StandardOrth,whale,buck1949;med1952,,,
3-662-189-1,midd1317,Middle English,1479,porpeis,StandardOrth,"porpoise, dolphin",buck1949;med1952,,,
3-662-189-3,midd1317,Middle English,1479,delfin,StandardOrth,"porpoise, dolphin",buck1949;med1952,,,
3-661-189-1,midd1317,Middle English,1110,shark,StandardOrth,shark,buck1949;med1952,,,
3-655-189-1,midd1317,Middle English,598,shel-le,StandardOrth,shell,buck1949;med1952,,,
3-654-189-1,midd1317,Middle English,1916,gil-e,StandardOrth,gill,buck1949;med1952,MED (1).,,
3-653-189-1,midd1317,Middle English,266,scale,StandardOrth,fishscale,buck1949;med1952,MED (1).,,
3-652-189-1,midd1317,Middle English,213,fin,StandardOrth,fin (dorsal),buck1949;med1952,MED (1).,,
3-650-189-1,midd1317,Middle English,227,fish,StandardOrth,fish,buck1949;med1952,,,
3-630-189-1,midd1317,Middle English,2139,mous,StandardOrth,"mouse, rat",buck1949;med1952,,,
3-620-189-1,midd1317,Middle English,1208,cat,StandardOrth,cat,buck1949;med1952,,,
3-614-189-1,midd1317,Middle English,1136,rabet,StandardOrth,rabbit,buck1949;med1952,MED (1).,,
3-610-189-1,midd1317,Middle English,2009,hound,StandardOrth,dog,buck1949;med1952,,,
3-610-189-3,midd1317,Middle English,2009,dogge,StandardOrth,dog,buck1949;med1952,,,
3-594-189-1,midd1317,Middle English,1853,douve,StandardOrth,dove,buck1949;med1952,,,
3-596-189-1,midd1317,Middle English,735,oule,StandardOrth,owl,buck1949;med1952,,,
3-593-189-1,midd1317,Middle English,913,croue,StandardOrth,crow,buck1949;med1952,,,
3-592-189-1,midd1317,Middle English,882,psitak,StandardOrth,parrot,buck1949;med1952,,,
3-592-189-3,midd1317,Middle English,882,papejai-e,StandardOrth,parrot,buck1949;med1952,,,
3-591-189-1,midd1317,Middle English,1793,bakke,StandardOrth,bat,buck1949;med1952,Latter term is filed under MED calwe.,,
3-591-189-3,midd1317,Middle English,1793,calwe mous,StandardOrth,bat,buck1949;med1952,Latter term is filed under MED calwe.,,
3-586-189-1,midd1317,Middle English,1185,vultur-e,StandardOrth,vulture,buck1949;med1952,,,
3-585-189-1,midd1317,Middle English,307,hauk,StandardOrth,hawk,buck1949;med1952,MED (1).,,
3-584-189-1,midd1317,Middle English,1905,egle,StandardOrth,eagle,buck1949;med1952,,,
3-584-189-3,midd1317,Middle English,1905,ern,StandardOrth,eagle,buck1949;med1952,,,
3-582-189-1,midd1317,Middle English,950,gulle,StandardOrth,seagull,buck1949;med1952,,,
3-583-189-1,midd1317,Middle English,758,heiroun,StandardOrth,heron,buck1949;med1952,,,
3-581-189-1,midd1317,Middle English,937,foul,StandardOrth,bird,buck1949;med1952,,,
3-581-189-3,midd1317,Middle English,937,brid,StandardOrth,bird,buck1949;med1952,,,
3-580-189-1,midd1317,Middle English,539,nest,StandardOrth,nest,buck1949;med1952,,,
3-570-189-1,midd1317,Middle English,1360,doke,StandardOrth,duck,buck1949;med1952,Second form is MED (2).,,
3-570-189-3,midd1317,Middle English,1360,ende,StandardOrth,duck,buck1949;med1952,Second form is MED (2).,,
3-560-189-1,midd1317,Middle English,1187,gos,StandardOrth,goose,buck1949;med1952,,,
3-550-189-1,midd1317,Middle English,1318,chiken,StandardOrth,chicken,buck1949;med1952,,,
3-540-189-1,midd1317,Middle English,1514,hen,StandardOrth,hen,buck1949;med1952,MED (1).,,
3-520-189-1,midd1317,Middle English,1511,cok,StandardOrth,"cock, rooster",buck1949;med1952,MED (1).,,
3-470-189-1,midd1317,Middle English,890,mul-e,StandardOrth,mule,buck1949;med1952,MED (1).,,
3-500-189-1,midd1317,Middle English,265,foul,StandardOrth,fowl,buck1949;med1952,,,
3-460-189-1,midd1317,Middle English,1862,asse,StandardOrth,"ass, donkey",buck1949;med1952,,,
3-450-189-1,midd1317,Middle English,1647,fole,StandardOrth,"foal, colt",buck1949;med1952,,,
3-450-189-3,midd1317,Middle English,1647,colt,StandardOrth,"foal, colt",buck1949;med1952,,,
3-440-189-1,midd1317,Middle English,938,mere,StandardOrth,mare,buck1949;med1952,MED (1).,,
3-420-189-1,midd1317,Middle English,936,staloun,StandardOrth,stallion,buck1949;med1952,,,
3-410-189-1,midd1317,Middle English,615,hors,StandardOrth,horse (equine),buck1949;med1952,,,
3-380-189-1,midd1317,Middle English,1972,kide,StandardOrth,kid,buck1949;med1952,,,
3-370-189-1,midd1317,Middle English,264,bukke,StandardOrth,he-goat,buck1949;med1952,See also MED got-bukke.,,
3-360-189-1,midd1317,Middle English,1502,got,StandardOrth,goat,buck1949;med1952,,,
3-350-189-1,midd1317,Middle English,1337,pigge,StandardOrth,pig,buck1949;med1952,,,
3-340-189-1,midd1317,Middle English,1351,soue,StandardOrth,sow (2),buck1949;med1952,MED (2).,,
3-320-189-1,midd1317,Middle English,1348,bor,StandardOrth,boar,buck1949;med1952,,,
3-290-189-1,midd1317,Middle English,820,lomb,StandardOrth,lamb,buck1949;med1952,,,
3-280-189-1,midd1317,Middle English,1345,eue,StandardOrth,ewe,buck1949;med1952,MED (1).,,
3-260-189-1,midd1317,Middle English,1344,ram,StandardOrth,ram,buck1949;med1952,,,
3-260-189-3,midd1317,Middle English,1344,wether,StandardOrth,ram,buck1949;med1952,,,
3-250-189-1,midd1317,Middle English,1331,schep,StandardOrth,sheep,buck1949;med1952,,,
3-250-189-3,midd1317,Middle English,1331,blet,StandardOrth,sheep,buck1949;med1952,,,
3-240-189-1,midd1317,Middle English,1989,calf,StandardOrth,calf,buck1949;med1952,MED (1).,,
3-230-189-1,midd1317,Middle English,1007,cou,StandardOrth,cow,buck1949;med1952,,,
3-220-189-1,midd1317,Middle English,1169,oxe,StandardOrth,ox,buck1949;med1952,Latter form is MED (1).,,
3-220-189-3,midd1317,Middle English,1169,ster-e,StandardOrth,ox,buck1949;med1952,Latter form is MED (1).,,
3-210-189-1,midd1317,Middle English,1008,bole,StandardOrth,bull,buck1949;med1952,MED (1).,,
3-200-189-1,midd1317,Middle English,1153,net,StandardOrth,cattle (bovine),buck1949;med1952,Both forms are MED (2).,,
3-200-189-3,midd1317,Middle English,1153,rother,StandardOrth,cattle (bovine),buck1949;med1952,Both forms are MED (2).,,
3-200-189-5,midd1317,Middle English,1153,rotheren,StandardOrth,cattle (bovine),buck1949;med1952,Both forms are MED (2).,,
3-190-189-1,midd1317,Middle English,851,stal-le,StandardOrth,"stable, stall",buck1949;med1952,,,
3-190-189-3,midd1317,Middle English,851,stable,StandardOrth,"stable, stall",buck1949;med1952,,,
3-180-189-1,midd1317,Middle English,263,herd-e,StandardOrth,herdsman,buck1949;med1952,MED (2).,,
3-160-189-1,midd1317,Middle English,649,leswe,StandardOrth,pasture,buck1949;med1952,,,
3-160-189-3,midd1317,Middle English,649,pastur-e,StandardOrth,pasture,buck1949;med1952,,,
3-160-189-5,midd1317,Middle English,649,gras,StandardOrth,pasture,buck1949;med1952,,,
3-150-189-1,midd1317,Middle English,631,fe,StandardOrth,livestock,buck1949;med1952,"First form is MED (1), derived from OE feoh, feh, closely associated with MED (2). See 'money' 11.430.",,
3-150-189-3,midd1317,Middle English,631,catel,StandardOrth,livestock,buck1949;med1952,"First form is MED (1), derived from OE feoh, feh, closely associated with MED (2). See 'money' 11.430.",,
3-130-189-1,midd1317,Middle English,2262,femel-e,StandardOrth,female (adj),buck1949;med1952,,,
3-130-189-3,midd1317,Middle English,2262,-al-e,StandardOrth,female (adj),buck1949;med1952,,,
3-120-189-1,midd1317,Middle English,2261,he,StandardOrth,male (adj),buck1949;med1952,"Both MED (2). Example: he beste (got, lomb) (goat, lamb).",,
3-120-189-3,midd1317,Middle English,2261,male,StandardOrth,male (adj),buck1949;med1952,"Both MED (2). Example: he beste (got, lomb) (goat, lamb).",,
3-110-189-1,midd1317,Middle English,619,der,StandardOrth,animal,buck1949;med1952,,,
3-110-189-3,midd1317,Middle English,619,best-e,StandardOrth,animal,buck1949;med1952,,,
3-110-189-5,midd1317,Middle English,619,animal,StandardOrth,animal,buck1949;med1952,,,
2-960-189-1,midd1317,Middle English,817,thei,StandardOrth,they,buck1949;med1952,,,
2-950-189-1,midd1317,Middle English,1213,you,StandardOrth,you (plural),buck1949;med1952,,,
2-940-189-1,midd1317,Middle English,1212,we,StandardOrth,we,buck1949;med1952,,,
2-930-189-1,midd1317,Middle English,262,he/ she/ hit,StandardOrth,he/she/it,buck1949;med1952,First form is MED (1).,,
2-920-189-1,midd1317,Middle English,1215,you,StandardOrth,you (singular),buck1949;med1952,,,
2-910-189-1,midd1317,Middle English,1209,ich,StandardOrth,I,buck1949;med1952,,,
2-820-189-1,midd1317,Middle English,194,familie,StandardOrth,family,buck1949;med1952,This Middle English term retains the ancient sense of 'household'.,,
2-810-189-1,midd1317,Middle English,1644,kin,StandardOrth,"relatives, kinsmen",buck1949;med1952,See also MED kinnes-womman; kinnes-folk; kinrede.,,
2-810-189-3,midd1317,Middle English,1644,kinnes-man,StandardOrth,"relatives, kinsmen",buck1949;med1952,See also MED kinnes-womman; kinnes-folk; kinrede.,,
2-810-189-5,midd1317,Middle English,1644,kinnes-men,StandardOrth,"relatives, kinsmen",buck1949;med1952,See also MED kinnes-womman; kinnes-folk; kinrede.,,
2-770-189-1,midd1317,Middle English,1981,widwer-e,StandardOrth,widower,buck1949;med1952,,,
2-770-189-3,midd1317,Middle English,1981,widwe,StandardOrth,widower,buck1949;med1952,,,
2-760-189-1,midd1317,Middle English,1756,widwe,StandardOrth,widow,buck1949;med1952,,,
2-750-189-1,midd1317,Middle English,1149,orphan,StandardOrth,orphan,buck1949;med1952,,,
2-740-189-1,midd1317,Middle English,1058,step-doughter,StandardOrth,stepdaughter,buck1949;med1952,,,
2-730-189-1,midd1317,Middle English,1059,step-sone,StandardOrth,stepson,buck1949;med1952,,,
2-720-189-1,midd1317,Middle English,236,step-moder,StandardOrth,stepmother,buck1949;med1952,,,
2-710-189-1,midd1317,Middle English,237,step-fader,StandardOrth,stepfather,buck1949;med1952,,,
2-641-189-1,midd1317,Middle English,2264,doughter in laue,StandardOrth,daughter-in-law (of a woman),buck1949;med1952,Latter form is MED (1).,,
2-641-189-3,midd1317,Middle English,2264,snore,StandardOrth,daughter-in-law (of a woman),buck1949;med1952,Latter form is MED (1).,,
2-640-189-1,midd1317,Middle English,2265,doughter in laue,StandardOrth,daughter-in-law (of a man),buck1949;med1952,"Latter form is MED (1), derived from OE snoru. It reflects the survival of a specific OE kinship term.",,
2-640-189-3,midd1317,Middle English,2265,snore,StandardOrth,daughter-in-law (of a man),buck1949;med1952,"Latter form is MED (1), derived from OE snoru. It reflects the survival of a specific OE kinship term.",,
2-631-189-1,midd1317,Middle English,2266,sone-in-laue,StandardOrth,son-in-law (of a woman),buck1949;med1952,,,
2-630-189-1,midd1317,Middle English,2267,sone-in-laue,StandardOrth,son-in-law (of a man),buck1949;med1952,,,
2-621-189-1,midd1317,Middle English,2257,moder-in-laue,StandardOrth,mother-in-law (of a woman),buck1949;med1952,,,
2-620-189-1,midd1317,Middle English,2256,moder-in-laue,StandardOrth,mother-in-law (of a man),buck1949;med1952,,,
2-611-189-1,midd1317,Middle English,2254,fader in laue,StandardOrth,father-in-law (of a woman),buck1949;med1952,,,
2-610-189-1,midd1317,Middle English,2255,fader in laue,StandardOrth,father-in-law (of a man),buck1949;med1952,"Re this and following entries, 02.610 ff.: In the variety of designations given to these kinship terms, these entries strictly follow the MED entries.",,
2-610-189-3,midd1317,Middle English,2255,fader in lei,StandardOrth,father-in-law (of a man),buck1949;med1952,"Re this and following entries, 02.610 ff.: In the variety of designations given to these kinship terms, these entries strictly follow the MED entries.",,
2-610-189-5,midd1317,Middle English,2255,fader-lau,StandardOrth,father-in-law (of a man),buck1949;med1952,"Re this and following entries, 02.610 ff.: In the variety of designations given to these kinship terms, these entries strictly follow the MED entries.",,
2-570-189-1,midd1317,Middle English,490,ofspring,StandardOrth,descendants,buck1949;med1952,,,
2-560-189-1,midd1317,Middle English,1669,eldren,StandardOrth,ancestors,buck1949;med1952,"These terms are filed under MED eldre; for-e-fader; auncestre, respectively. See also MED aiel (sense b); form-e-fader (sense 2); forn-fader; and forth-fadres.",,
2-560-189-3,midd1317,Middle English,1669,fore-fadres,StandardOrth,ancestors,buck1949;med1952,"These terms are filed under MED eldre; for-e-fader; auncestre, respectively. See also MED aiel (sense b); form-e-fader (sense 2); forn-fader; and forth-fadres.",,
2-560-189-5,midd1317,Middle English,1669,auncestres,StandardOrth,ancestors,buck1949;med1952,"These terms are filed under MED eldre; for-e-fader; auncestre, respectively. See also MED aiel (sense b); form-e-fader (sense 2); forn-fader; and forth-fadres.",,
2-550-189-1,midd1317,Middle English,1643,cosin-e,StandardOrth,cousin,buck1949;med1952,,,
2-540-189-1,midd1317,Middle English,1642,nifte,StandardOrth,niece,buck1949;med1952,See also MED nipte which is a blend of Latin neptis and ME nifte.,,
2-540-189-3,midd1317,Middle English,1642,nece,StandardOrth,niece,buck1949;med1952,See also MED nipte which is a blend of Latin neptis and ME nifte.,,
2-530-189-1,midd1317,Middle English,1063,neve,StandardOrth,nephew,buck1949;med1952,,,
2-530-189-3,midd1317,Middle English,1063,neveu,StandardOrth,nephew,buck1949;med1952,,,
2-520-189-1,midd1317,Middle English,1272,aunte,StandardOrth,aunt,buck1949;med1952,,,
2-510-189-1,midd1317,Middle English,1327,uncle,StandardOrth,uncle,buck1949;med1952,Latter is MED (1).,,
2-510-189-3,midd1317,Middle English,1327,em,StandardOrth,uncle,buck1949;med1952,Latter is MED (1).,,
2-480-189-1,midd1317,Middle English,1618,sones sone,StandardOrth,grandson,buck1949;med1952,"In MED, first term is filed under sone, n.",,
2-480-189-3,midd1317,Middle English,1618,neveu,StandardOrth,grandson,buck1949;med1952,"In MED, first term is filed under sone, n.",,
2-490-189-1,midd1317,Middle English,1619,nece,StandardOrth,granddaughter,buck1949;med1952,,,
2-471-189-1,midd1317,Middle English,907,old-e,StandardOrth,old woman,buck1949;med1952,"In MED, latter term is filed under old-e, adj.",,
2-471-189-3,midd1317,Middle English,907,olde quene(wif,StandardOrth,old woman,buck1949;med1952,"In MED, latter term is filed under old-e, adj.",,
2-471-189-5,midd1317,Middle English,907,womman),StandardOrth,old woman,buck1949;med1952,"In MED, latter term is filed under old-e, adj.",,
2-470-189-1,midd1317,Middle English,1496,graun-dame,StandardOrth,grandmother,buck1949;med1952,"In MED, latter term is filed under graunt, adj.",,
2-470-189-3,midd1317,Middle English,1496,graunt-moder,StandardOrth,grandmother,buck1949;med1952,"In MED, latter term is filed under graunt, adj.",,
2-461-189-1,midd1317,Middle English,406,olde man,StandardOrth,old man,buck1949;med1952,"In MED, first term is filed under old-e, adj.",,
2-461-189-3,midd1317,Middle English,406,old-e,StandardOrth,old man,buck1949;med1952,"In MED, first term is filed under old-e, adj.",,
2-460-189-1,midd1317,Middle English,1383,graunt-sire,StandardOrth,grandfather,buck1949;med1952,"In MED, latter term is filed under graunt, adj.",,
2-460-189-3,midd1317,Middle English,1383,graunt-fader,StandardOrth,grandfather,buck1949;med1952,"In MED, latter term is filed under graunt, adj.",,
2-458-189-1,midd1317,Middle English,1005,twin,StandardOrth,twins,buck1949;med1952,Sing. and plural forms; last form is plural.,,
2-458-189-3,midd1317,Middle English,1005,twinnes,StandardOrth,twins,buck1949;med1952,Sing. and plural forms; last form is plural.,,
2-458-189-5,midd1317,Middle English,1005,itwin,StandardOrth,twins,buck1949;med1952,Sing. and plural forms; last form is plural.,,
2-458-189-7,midd1317,Middle English,1005,itwinnes,StandardOrth,twins,buck1949;med1952,Sing. and plural forms; last form is plural.,,
2-458-189-9,midd1317,Middle English,1005,ǧemelles,StandardOrth,twins,buck1949;med1952,Sing. and plural forms; last form is plural.,,
2-455-189-1,midd1317,Middle English,1761,yongere suster,StandardOrth,younger sister,buck1949;med1952,"In MED, filed under suster, n.",,
2-454-189-1,midd1317,Middle English,1758,older suster,StandardOrth,older sister,buck1949;med1952,"In MED, filed under suster, n.",,
2-450-189-1,midd1317,Middle English,1263,suster,StandardOrth,sister,buck1949;med1952,,,
2-440-189-1,midd1317,Middle English,1262,brother,StandardOrth,brother,buck1949;med1952,,,
2-430-189-1,midd1317,Middle English,1801,ofspring,StandardOrth,offspring (son or daughter),buck1949;med1952,,,
2-430-189-3,midd1317,Middle English,1801,infaunt-e,StandardOrth,offspring (son or daughter),buck1949;med1952,,,
2-420-189-1,midd1317,Middle English,1357,doughter,StandardOrth,daughter,buck1949;med1952,,,
2-410-189-1,midd1317,Middle English,1620,sone,StandardOrth,son,buck1949;med1952,,,
2-380-189-1,midd1317,Middle English,424,maried man,StandardOrth,married man,buck1949;med1952,"In MED, filed under marien, v.",,
2-370-189-1,midd1317,Middle English,505,eldre,StandardOrth,parents,buck1949;med1952,Sing. and plural forms.,,
2-370-189-3,midd1317,Middle English,505,eldren,StandardOrth,parents,buck1949;med1952,Sing. and plural forms.,,
