ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
3-816-237-5,sout2866,Marquesan,1575,koekoe e úa,Phonemic,cockroach,dordillon1932;dordillon1931,,,
3-814-237-1,sout2866,Marquesan,1974,veí,Phonemic,centipede,dordillon1932;dordillon1931,,,
3-780-237-1,sout2866,Marquesan,1871,[kamero],Phonemic,camel,dordillon1932;dordillon1931,,,
3-665-237-1,sout2866,Marquesan,1013,e puhi,Phonemic,freshwater eel,dordillon1932;dordillon1931,,,
3-665-237-3,sout2866,Marquesan,1013,e kueé,Phonemic,freshwater eel,dordillon1932;dordillon1931,,,
3-663-237-1,sout2866,Marquesan,957,paáoa,Phonemic,whale,dordillon1932;dordillon1931,,,
3-650-237-1,sout2866,Marquesan,227,iá,Phonemic,fish,dordillon1932;dordillon1931,,,
3-630-237-1,sout2866,Marquesan,2139,kioé,Phonemic,"mouse, rat",dordillon1932;dordillon1931,,,
3-620-237-1,sout2866,Marquesan,1208,potu,Phonemic,cat,dordillon1932;dordillon1931,,,
3-610-237-1,sout2866,Marquesan,2009,peto,Phonemic,dog,dordillon1932;dordillon1931,,,
3-610-237-3,sout2866,Marquesan,2009,nuhe,Phonemic,dog,dordillon1932;dordillon1931,,,
3-581-237-1,sout2866,Marquesan,937,úpe,Phonemic,bird,dordillon1932;dordillon1931,,,
3-570-237-1,sout2866,Marquesan,1360,ákavaí,Phonemic,duck,dordillon1932;dordillon1931,,,
3-570-237-3,sout2866,Marquesan,1360,korokoro ánavaí,Phonemic,duck,dordillon1932;dordillon1931,,,
3-570-237-5,sout2866,Marquesan,1360,kanikani,Phonemic,duck,dordillon1932;dordillon1931,,,
3-410-237-1,sout2866,Marquesan,615,puaka pií énata,Phonemic,horse (equine),dordillon1932;dordillon1931,,,
3-380-237-1,sout2866,Marquesan,1972,punua keukeu e punua menemene,Phonemic,kid,dordillon1932;dordillon1931,,,
3-370-237-1,sout2866,Marquesan,264,e keukeu toa,Phonemic,he-goat,dordillon1932;dordillon1931,,,
3-370-237-3,sout2866,Marquesan,264,e keukeu áhana (e menemene toa),Phonemic,he-goat,dordillon1932;dordillon1931,,,
3-360-237-1,sout2866,Marquesan,1502,keukeu (e menemene),Phonemic,goat,dordillon1932;dordillon1931,,,
3-290-237-1,sout2866,Marquesan,820,punua [hipa],Phonemic,lamb,dordillon1932;dordillon1931,,,
3-280-237-1,sout2866,Marquesan,1345,[hipa] vehine,Phonemic,ewe,dordillon1932;dordillon1931,,,
3-280-237-3,sout2866,Marquesan,1345,e [hipa] uha,Phonemic,ewe,dordillon1932;dordillon1931,,,
3-260-237-1,sout2866,Marquesan,1344,[hipa] áhana,Phonemic,ram,dordillon1932;dordillon1931,,,
3-260-237-3,sout2866,Marquesan,1344,e [hipa] toa,Phonemic,ram,dordillon1932;dordillon1931,,,
3-220-237-1,sout2866,Marquesan,1169,e pifaá áhana (e piha vahana) hakiuka,Phonemic,ox,dordillon1932;dordillon1931,,,
3-180-237-1,sout2866,Marquesan,263,e énata tiaí [hipa],Phonemic,herdsman,dordillon1932;dordillon1931,,,
3-180-237-3,sout2866,Marquesan,263,e tiaí puaá,Phonemic,herdsman,dordillon1932;dordillon1931,,,
3-150-237-1,sout2866,Marquesan,631,puaá,Phonemic,livestock,dordillon1932;dordillon1931,,,
3-150-237-3,sout2866,Marquesan,631,e áhui puaá,Phonemic,livestock,dordillon1932;dordillon1931,,,
3-110-237-1,sout2866,Marquesan,619,e puaá,Phonemic,animal,dordillon1932;dordillon1931,,,
3-110-237-3,sout2866,Marquesan,619,e puaka,Phonemic,animal,dordillon1932;dordillon1931,,,
2-950-237-1,sout2866,Marquesan,1213,ótou,Phonemic,you (plural),dordillon1932;dordillon1931,Dual form óúa.,,
2-942-237-1,sout2866,Marquesan,1130,maúa,Phonemic,we (exclusive),dordillon1932;dordillon1931,Respectively: dual; plural.,,
2-942-237-3,sout2866,Marquesan,1130,matou,Phonemic,we (exclusive),dordillon1932;dordillon1931,Respectively: dual; plural.,,
2-941-237-1,sout2866,Marquesan,1131,taúa,Phonemic,we (inclusive),dordillon1932;dordillon1931,Respectively: dual; plural.,,
2-941-237-3,sout2866,Marquesan,1131,tatou,Phonemic,we (inclusive),dordillon1932;dordillon1931,Respectively: dual; plural.,,
2-930-237-1,sout2866,Marquesan,262,ia,Phonemic,he/she/it,dordillon1932;dordillon1931,,,
2-920-237-1,sout2866,Marquesan,1215,óe,Phonemic,you (singular),dordillon1932;dordillon1931,,,
2-920-237-3,sout2866,Marquesan,1215,koe,Phonemic,you (singular),dordillon1932;dordillon1931,,,
2-910-237-1,sout2866,Marquesan,1209,au,Phonemic,I,dordillon1932;dordillon1931,,,
2-910-237-3,sout2866,Marquesan,1209,ú,Phonemic,I,dordillon1932;dordillon1931,,,
2-820-237-1,sout2866,Marquesan,194,haétoa,Phonemic,family,dordillon1932;dordillon1931,,,
2-810-237-1,sout2866,Marquesan,1644,huaá,Phonemic,"relatives, kinsmen",dordillon1932;dordillon1931,,,
2-770-237-1,sout2866,Marquesan,1981,popi,Phonemic,widower,dordillon1932;dordillon1931,,,
2-770-237-3,sout2866,Marquesan,1981,puouhou,Phonemic,widower,dordillon1932;dordillon1931,,,
2-750-237-1,sout2866,Marquesan,1149,tama motua koé,Phonemic,orphan,dordillon1932;dordillon1931,,,
2-750-237-3,sout2866,Marquesan,1149,me te kui koé,Phonemic,orphan,dordillon1932;dordillon1931,,,
2-730-237-1,sout2866,Marquesan,1059,e hunona (e hukona),Phonemic,stepson,dordillon1932;dordillon1931,,,
2-710-237-1,sout2866,Marquesan,237,motunoai (e motukoai),Phonemic,stepfather,dordillon1932;dordillon1931,,,
2-640-237-1,sout2866,Marquesan,2265,hunona vehine (e hukona vehine,Phonemic,daughter-in-law (of a man),dordillon1932;dordillon1931,,,
2-640-237-3,sout2866,Marquesan,2265,e huóna vehine),Phonemic,daughter-in-law (of a man),dordillon1932;dordillon1931,,,
2-621-237-1,sout2866,Marquesan,2257,motunoai vehine (e motukoai vehine),Phonemic,mother-in-law (of a woman),dordillon1932;dordillon1931,,,
2-570-237-1,sout2866,Marquesan,490,marée,Phonemic,descendants,dordillon1932;dordillon1931,,,
2-570-237-3,sout2866,Marquesan,490,tai heke,Phonemic,descendants,dordillon1932;dordillon1931,,,
2-560-237-1,sout2866,Marquesan,1669,tupuna,Phonemic,ancestors,dordillon1932;dordillon1931,,,
2-560-237-3,sout2866,Marquesan,1669,e tai í áó,Phonemic,ancestors,dordillon1932;dordillon1931,,,
2-560-237-5,sout2866,Marquesan,1669,í áó,Phonemic,ancestors,dordillon1932;dordillon1931,,,
2-540-237-1,sout2866,Marquesan,1642,moí,Phonemic,niece,dordillon1932;dordillon1931,,,
2-540-237-3,sout2866,Marquesan,1642,iamutu,Phonemic,niece,dordillon1932;dordillon1931,,,
2-530-237-1,sout2866,Marquesan,1063,iámutu,Phonemic,nephew,dordillon1932;dordillon1931,,,
2-520-237-1,sout2866,Marquesan,1272,kui teina,Phonemic,aunt,dordillon1932;dordillon1931,,,
2-510-237-1,sout2866,Marquesan,1327,motua teina,Phonemic,uncle,dordillon1932;dordillon1931,,,
2-510-237-3,sout2866,Marquesan,1327,motua tunane,Phonemic,uncle,dordillon1932;dordillon1931,,,
2-480-237-1,sout2866,Marquesan,1618,moupuna,Phonemic,grandson,dordillon1932;dordillon1931,,,
2-480-237-3,sout2866,Marquesan,1618,poupuna,Phonemic,grandson,dordillon1932;dordillon1931,,,
2-490-237-1,sout2866,Marquesan,1619,poupuna (moupuna),Phonemic,granddaughter,dordillon1932;dordillon1931,,,
2-471-237-1,sout2866,Marquesan,907,vehine pakahio,Phonemic,old woman,dordillon1932;dordillon1931,,,
2-471-237-3,sout2866,Marquesan,907,paáhio (paáfio),Phonemic,old woman,dordillon1932;dordillon1931,,,
2-470-237-1,sout2866,Marquesan,1496,tupuna,Phonemic,grandmother,dordillon1932;dordillon1931,,,
2-470-237-3,sout2866,Marquesan,1496,vehine,Phonemic,grandmother,dordillon1932;dordillon1931,,,
2-461-237-1,sout2866,Marquesan,406,koóúa,Phonemic,old man,dordillon1932;dordillon1931,,,
2-460-237-1,sout2866,Marquesan,1383,tupuna,Phonemic,grandfather,dordillon1932;dordillon1931,,,
2-460-237-3,sout2866,Marquesan,1383,ahana,Phonemic,grandfather,dordillon1932;dordillon1931,,,
2-458-237-1,sout2866,Marquesan,1005,mahana (mahaka),Phonemic,twins,dordillon1932;dordillon1931,,,
2-458-237-3,sout2866,Marquesan,1005,tahi o áua kopu,Phonemic,twins,dordillon1932;dordillon1931,,,
2-454-237-1,sout2866,Marquesan,1758,e tuaána,Phonemic,older sister,dordillon1932;dordillon1931,,,
2-450-237-1,sout2866,Marquesan,1263,tuehine,Phonemic,sister,dordillon1932;dordillon1931,,,
2-450-237-3,sout2866,Marquesan,1263,tuaána,Phonemic,sister,dordillon1932;dordillon1931,,,
2-450-237-5,sout2866,Marquesan,1263,teina,Phonemic,sister,dordillon1932;dordillon1931,,,
2-445-237-1,sout2866,Marquesan,1760,e teina,Phonemic,younger brother,dordillon1932;dordillon1931,,,
2-444-237-1,sout2866,Marquesan,1759,tuaána,Phonemic,older brother,dordillon1932;dordillon1931,,,
2-444-237-3,sout2866,Marquesan,1759,e tuakana,Phonemic,older brother,dordillon1932;dordillon1931,,,
2-440-237-1,sout2866,Marquesan,1262,tuaána,Phonemic,brother,dordillon1932;dordillon1931,,,
2-440-237-3,sout2866,Marquesan,1262,teina,Phonemic,brother,dordillon1932;dordillon1931,,,
2-440-237-5,sout2866,Marquesan,1262,tuname,Phonemic,brother,dordillon1932;dordillon1931,,,
2-420-237-1,sout2866,Marquesan,1357,moí,Phonemic,daughter,dordillon1932;dordillon1931,,,
2-420-237-3,sout2866,Marquesan,1357,pahoé,Phonemic,daughter,dordillon1932;dordillon1931,,,
2-410-237-1,sout2866,Marquesan,1620,tama óa,Phonemic,son,dordillon1932;dordillon1931,,,
2-410-237-3,sout2866,Marquesan,1620,tama,Phonemic,son,dordillon1932;dordillon1931,,,
2-410-237-5,sout2866,Marquesan,1620,tama hamua,Phonemic,son,dordillon1932;dordillon1931,,,
2-370-237-1,sout2866,Marquesan,505,huaá,Phonemic,parents,dordillon1932;dordillon1931,,,
2-370-237-3,sout2866,Marquesan,505,haétoa,Phonemic,parents,dordillon1932;dordillon1931,,,
2-370-237-5,sout2866,Marquesan,505,huaá motua,Phonemic,parents,dordillon1932;dordillon1931,,,
2-370-237-7,sout2866,Marquesan,505,huaá kui,Phonemic,parents,dordillon1932;dordillon1931,,,
2-360-237-1,sout2866,Marquesan,1216,kui,Phonemic,mother,dordillon1932;dordillon1931,,,
2-350-237-1,sout2866,Marquesan,1217,motua,Phonemic,father,dordillon1932;dordillon1931,,,
2-341-237-1,sout2866,Marquesan,1134,titií í te vahana,Phonemic,divorce,dordillon1932;dordillon1931,,,
2-340-237-1,sout2866,Marquesan,1259,tuia,Phonemic,"marriage, wedding",dordillon1932;dordillon1931,,,
2-330-237-1,sout2866,Marquesan,203,haánoho me te vahana,Phonemic,marry,dordillon1932;dordillon1931,,,
2-330-237-3,sout2866,Marquesan,203,haá noho me te vehine,Phonemic,marry,dordillon1932;dordillon1931,,,
2-320-237-1,sout2866,Marquesan,1199,vehine,Phonemic,wife,dordillon1932;dordillon1931,,,
2-310-237-1,sout2866,Marquesan,1200,vahana,Phonemic,husband,dordillon1932;dordillon1931,,,
2-310-237-3,sout2866,Marquesan,1200,áhana (e vahana),Phonemic,husband,dordillon1932;dordillon1931,,,
2-270-237-1,sout2866,Marquesan,1304,tama,Phonemic,child,dordillon1932;dordillon1931,,,
2-270-237-3,sout2866,Marquesan,1304,tama óa,Phonemic,child,dordillon1932;dordillon1931,,,
2-270-237-5,sout2866,Marquesan,1304,toiti (e poiti) (e toiki),Phonemic,child,dordillon1932;dordillon1931,,,
2-261-237-1,sout2866,Marquesan,77,e pokoéhu,Phonemic,young woman (adolescent),dordillon1932;dordillon1931,,,
2-260-237-1,sout2866,Marquesan,1646,moí,Phonemic,girl,dordillon1932;dordillon1931,,,
2-260-237-3,sout2866,Marquesan,1646,pahoé,Phonemic,girl,dordillon1932;dordillon1931,,,
2-251-237-1,sout2866,Marquesan,76,e mahai,Phonemic,young man (adolescent),dordillon1932;dordillon1931,,,
2-250-237-1,sout2866,Marquesan,1366,tamaóa,Phonemic,boy,dordillon1932;dordillon1931,,,
2-240-237-1,sout2866,Marquesan,1551,vehine,Phonemic,female,dordillon1932;dordillon1931,,,
2-220-237-1,sout2866,Marquesan,962,vehíne,Phonemic,woman,dordillon1932;dordillon1931,,,
2-210-237-1,sout2866,Marquesan,1554,énata (e énana),Phonemic,man (vs. woman),dordillon1932;dordillon1931,,,
2-210-237-3,sout2866,Marquesan,1554,kenana,Phonemic,man (vs. woman),dordillon1932;dordillon1931,,,
2-100-237-1,sout2866,Marquesan,683,énana,Phonemic,"person, human being",dordillon1932;dordillon1931,,,
2-100-237-3,sout2866,Marquesan,683,énata,Phonemic,"person, human being",dordillon1932;dordillon1931,,,
1-890-237-1,sout2866,Marquesan,1188,ánahu (e ákahu),Phonemic,charcoal,dordillon1932;dordillon1931,,,
1-890-237-3,sout2866,Marquesan,1188,ánahu takapu,Phonemic,charcoal,dordillon1932;dordillon1931,,,
1-880-237-1,sout2866,Marquesan,10,vehie,Phonemic,firewood,dordillon1932;dordillon1931,,,
1-870-237-1,sout2866,Marquesan,1133,kaáu ahi,Phonemic,match (noun),dordillon1932;dordillon1931,,,
1-861-237-1,sout2866,Marquesan,127,tinai,Phonemic,extinguish,dordillon1932;dordillon1931,,,
1-861-237-3,sout2866,Marquesan,127,kukumi,Phonemic,extinguish,dordillon1932;dordillon1931,,,
1-860-237-1,sout2866,Marquesan,737,haá uá,Phonemic,"light, kindle, ignite",dordillon1932;dordillon1931,,,
1-860-237-3,sout2866,Marquesan,737,uá,Phonemic,"light, kindle, ignite",dordillon1932;dordillon1931,,,
1-851-237-1,sout2866,Marquesan,141,tutu,Phonemic,burn (vb trans),dordillon1932;dordillon1931,,,
1-841-237-1,sout2866,Marquesan,67,ánahu puiú,Phonemic,embers,dordillon1932;dordillon1931,,,
1-840-237-1,sout2866,Marquesan,646,éhuahi,Phonemic,ashes,dordillon1932;dordillon1931,,,
1-840-237-3,sout2866,Marquesan,646,kehu ahi,Phonemic,ashes,dordillon1932;dordillon1931,,,
1-830-237-1,sout2866,Marquesan,778,auahi,Phonemic,smoke (noun),dordillon1932;dordillon1931,,,
1-820-237-1,sout2866,Marquesan,889,uá,Phonemic,flame (noun),dordillon1932;dordillon1931,,,
1-820-237-3,sout2866,Marquesan,889,ahi,Phonemic,flame (noun),dordillon1932;dordillon1931,,,
1-810-237-1,sout2866,Marquesan,221,ahi,Phonemic,fire,dordillon1932;dordillon1931,,,
1-750-237-1,sout2866,Marquesan,658,uá,Phonemic,rain (noun),dordillon1932;dordillon1931,,,
1-740-237-1,sout2866,Marquesan,249,kohu topa,Phonemic,fog,dordillon1932;dordillon1931,,,
1-740-237-3,sout2866,Marquesan,249,kohu,Phonemic,fog,dordillon1932;dordillon1931,,,
1-720-237-1,sout2866,Marquesan,960,metaki,Phonemic,wind,dordillon1932;dordillon1931,,,
1-720-237-3,sout2866,Marquesan,960,metani,Phonemic,wind,dordillon1932;dordillon1931,,,
1-720-237-5,sout2866,Marquesan,960,metaki oko,Phonemic,wind,dordillon1932;dordillon1931,,,
1-730-237-1,sout2866,Marquesan,1489,ao,Phonemic,cloud,dordillon1932;dordillon1931,,,
1-710-237-1,sout2866,Marquesan,27,e tohua,Phonemic,air,dordillon1932;dordillon1931,,,
1-710-237-3,sout2866,Marquesan,27,e auta metaki,Phonemic,air,dordillon1932;dordillon1931,,,
1-710-237-5,sout2866,Marquesan,27,e ao,Phonemic,air,dordillon1932;dordillon1931,,,
1-710-237-7,sout2866,Marquesan,27,e ata áni,Phonemic,air,dordillon1932;dordillon1931,,,
1-640-237-1,sout2866,Marquesan,1977,hau,Phonemic,dew,dordillon1932;dordillon1931,,,
1-630-237-1,sout2866,Marquesan,1388,maú,Phonemic,"shade, shadow",dordillon1932;dordillon1931,,,
1-620-237-1,sout2866,Marquesan,11,panu,Phonemic,darkness,dordillon1932;dordillon1931,,,
1-620-237-3,sout2866,Marquesan,11,potako,Phonemic,darkness,dordillon1932;dordillon1931,,,
1-610-237-1,sout2866,Marquesan,630,maáma,Phonemic,light (noun),dordillon1932;dordillon1931,,,
1-610-237-3,sout2866,Marquesan,630,maámaáma,Phonemic,light (noun),dordillon1932;dordillon1931,,,
1-590-237-1,sout2866,Marquesan,1733,anu-anua,Phonemic,rainbow,dordillon1932;dordillon1931,,,
1-580-237-1,sout2866,Marquesan,858,úa taki te hatutií,Phonemic,storm,dordillon1932;dordillon1931,,,
1-560-237-1,sout2866,Marquesan,1150,fatutuí,Phonemic,thunder,dordillon1932;dordillon1931,,,
1-560-237-3,sout2866,Marquesan,1150,hatutií,Phonemic,thunder,dordillon1932;dordillon1931,,,
1-560-237-5,sout2866,Marquesan,1150,pohe,Phonemic,thunder,dordillon1932;dordillon1931,,,
1-560-237-7,sout2866,Marquesan,1150,utu moe áki,Phonemic,thunder,dordillon1932;dordillon1931,,,
1-550-237-1,sout2866,Marquesan,1654,uiá,Phonemic,lightning,dordillon1932;dordillon1931,,,
1-540-237-1,sout2866,Marquesan,1430,fetu ~ hetu,Phonemic,star,dordillon1932;dordillon1931,Planet.,,
1-540-237-3,sout2866,Marquesan,1430,e mata fetu,Phonemic,star,dordillon1932;dordillon1931,Planet.,,
1-530-237-1,sout2866,Marquesan,1313,mahina (meama),Phonemic,moon,dordillon1932;dordillon1931,,,
1-520-237-1,sout2866,Marquesan,1343,oumati,Phonemic,sun,dordillon1932;dordillon1931,,,
1-510-237-1,sout2866,Marquesan,1732,áni,Phonemic,sky,dordillon1932;dordillon1931,,,
1-510-237-3,sout2866,Marquesan,1732,áki,Phonemic,sky,dordillon1932;dordillon1931,,,
1-450-237-1,sout2866,Marquesan,6,ú ote henua,Phonemic,earthquake,dordillon1932;dordillon1931,,,
1-440-237-1,sout2866,Marquesan,2125,keá,Phonemic,"stone, rock",dordillon1932;dordillon1931,,,
1-440-237-3,sout2866,Marquesan,2125,tukií,Phonemic,"stone, rock",dordillon1932;dordillon1931,,,
1-440-237-5,sout2866,Marquesan,2125,kiíkií,Phonemic,"stone, rock",dordillon1932;dordillon1931,,,
1-430-237-1,sout2866,Marquesan,1803,taha teita nui,Phonemic,wood,dordillon1932;dordillon1931,,,
1-430-237-3,sout2866,Marquesan,1803,kaáu,Phonemic,wood,dordillon1932;dordillon1931,,,
1-430-237-5,sout2866,Marquesan,1803,ákau,Phonemic,wood,dordillon1932;dordillon1931,,,
1-420-237-1,sout2866,Marquesan,906,tumu ákau,Phonemic,tree (cf 08.600),dordillon1932;dordillon1931,,,
1-420-237-3,sout2866,Marquesan,906,tumu kaáu,Phonemic,tree (cf 08.600),dordillon1932;dordillon1931,,,
1-410-237-1,sout2866,Marquesan,420,taha teita nui,Phonemic,"woods, forest",dordillon1932;dordillon1931,,,
1-390-237-1,sout2866,Marquesan,943,kahi vai,Phonemic,waterfall,dordillon1932;dordillon1931,,,
1-390-237-3,sout2866,Marquesan,943,e vaikahi,Phonemic,waterfall,dordillon1932;dordillon1931,,,
1-390-237-5,sout2866,Marquesan,943,e kahi,Phonemic,waterfall,dordillon1932;dordillon1931,,,
1-380-237-1,sout2866,Marquesan,1145,vai paápaá tao,Phonemic,swamp,dordillon1932;dordillon1931,,,
1-370-237-1,sout2866,Marquesan,2144,puna,Phonemic,"spring, well",dordillon1932;dordillon1931,,,
1-370-237-3,sout2866,Marquesan,2144,tumu,Phonemic,"spring, well",dordillon1932;dordillon1931,,,
1-362-237-1,sout2866,Marquesan,1982,vai kaviívií,Phonemic,whirlpool,dordillon1932;dordillon1931,,,
1-360-237-1,sout2866,Marquesan,666,vai tahe,Phonemic,"river, stream, brook",dordillon1932;dordillon1931,,,
1-360-237-3,sout2866,Marquesan,666,kaávai,Phonemic,"river, stream, brook",dordillon1932;dordillon1931,,,
1-360-237-5,sout2866,Marquesan,666,vai tahe,Phonemic,"river, stream, brook",dordillon1932;dordillon1931,,,
1-353-237-1,sout2866,Marquesan,1026,tai heke atu,Phonemic,lowtide,dordillon1932;dordillon1931,,,
1-352-237-1,sout2866,Marquesan,891,tai pi,Phonemic,tide,dordillon1932;dordillon1931,,,
1-352-237-3,sout2866,Marquesan,891,tai heke,Phonemic,tide,dordillon1932;dordillon1931,,,
1-350-237-1,sout2866,Marquesan,978,kaú (naú),Phonemic,wave,dordillon1932;dordillon1931,,,
1-350-237-3,sout2866,Marquesan,978,peáu tai,Phonemic,wave,dordillon1932;dordillon1931,,,
1-342-237-1,sout2866,Marquesan,660,motu keá io he tai,Phonemic,reef,dordillon1932;dordillon1931,,,
1-342-237-3,sout2866,Marquesan,660,tai hati ~ tai fati,Phonemic,reef,dordillon1932;dordillon1931,,,
1-342-237-5,sout2866,Marquesan,660,koutu,Phonemic,reef,dordillon1932;dordillon1931,,,
1-342-237-7,sout2866,Marquesan,660,papa koutu,Phonemic,reef,dordillon1932;dordillon1931,,,
1-340-237-1,sout2866,Marquesan,663,fana,Phonemic,"gulf, bay",dordillon1932;dordillon1931,,,
1-340-237-3,sout2866,Marquesan,663,(hana),Phonemic,"gulf, bay",dordillon1932;dordillon1931,,,
1-340-237-5,sout2866,Marquesan,663,hanaka,Phonemic,"gulf, bay",dordillon1932;dordillon1931,,,
1-340-237-7,sout2866,Marquesan,663,e ava puta,Phonemic,"gulf, bay",dordillon1932;dordillon1931,,,
1-330-237-1,sout2866,Marquesan,624,vai óto ~ vai koto,Phonemic,lake,dordillon1932;dordillon1931,,,
1-329-237-1,sout2866,Marquesan,645,moana,Phonemic,ocean,dordillon1932;dordillon1931,,,
1-329-237-3,sout2866,Marquesan,645,tai nui,Phonemic,ocean,dordillon1932;dordillon1931,,,
1-324-237-1,sout2866,Marquesan,1768,puapua,Phonemic,foam,dordillon1932;dordillon1931,,,
1-324-237-3,sout2866,Marquesan,1768,épo,Phonemic,foam,dordillon1932;dordillon1931,,,
1-324-237-5,sout2866,Marquesan,1768,ímu,Phonemic,foam,dordillon1932;dordillon1931,,,
1-323-237-1,sout2866,Marquesan,259,koukou a ia,Phonemic,rough (of sea),dordillon1932;dordillon1931,,,
1-320-237-1,sout2866,Marquesan,1474,tai,Phonemic,sea,dordillon1932;dordillon1931,,,
1-320-237-3,sout2866,Marquesan,1474,tai pi,Phonemic,sea,dordillon1932;dordillon1931,,,
1-310-237-1,sout2866,Marquesan,948,vai,Phonemic,water,dordillon1932;dordillon1931,,,
1-280-237-1,sout2866,Marquesan,1155,ana,Phonemic,cave,dordillon1932;dordillon1931,,,
1-280-237-3,sout2866,Marquesan,1155,ana hohonu,Phonemic,cave,dordillon1932;dordillon1931,,,
1-270-237-1,sout2866,Marquesan,113,hiku o te tai,Phonemic,shore,dordillon1932;dordillon1931,,,
1-270-237-3,sout2866,Marquesan,113,one,Phonemic,shore,dordillon1932;dordillon1931,,,
1-270-237-5,sout2866,Marquesan,113,vaávaá,Phonemic,shore,dordillon1932;dordillon1931,,,
1-270-237-7,sout2866,Marquesan,113,vakavaka,Phonemic,shore,dordillon1932;dordillon1931,,,
1-260-237-1,sout2866,Marquesan,166,motu nui,Phonemic,mainland,dordillon1932;dordillon1931,,,
1-260-237-3,sout2866,Marquesan,166,fenua nui,Phonemic,mainland,dordillon1932;dordillon1931,,,
1-250-237-1,sout2866,Marquesan,622,motu,Phonemic,island,dordillon1932;dordillon1931,,,
1-250-237-3,sout2866,Marquesan,622,mota fenua,Phonemic,island,dordillon1932;dordillon1931,,,
1-240-237-1,sout2866,Marquesan,921,kaávai,Phonemic,valley,dordillon1932;dordillon1931,,,
1-240-237-3,sout2866,Marquesan,921,vava henua,Phonemic,valley,dordillon1932;dordillon1931,,,
1-230-237-1,sout2866,Marquesan,652,vahi pakahakaha,Phonemic,"plain, field",dordillon1932;dordillon1931,,,
1-230-237-3,sout2866,Marquesan,652,vahi paáhaáha,Phonemic,"plain, field",dordillon1932;dordillon1931,,,
1-230-237-5,sout2866,Marquesan,652,e uta,Phonemic,"plain, field",dordillon1932;dordillon1931,,,
1-222-237-1,sout2866,Marquesan,618,pauma,Phonemic,"cliff, precipice",dordillon1932;dordillon1931,,,
1-222-237-3,sout2866,Marquesan,618,ópata,Phonemic,"cliff, precipice",dordillon1932;dordillon1931,,,
1-222-237-5,sout2866,Marquesan,618,pauma meniaka,Phonemic,"cliff, precipice",dordillon1932;dordillon1931,,,
1-220-237-1,sout2866,Marquesan,2118,uta,Phonemic,"mountain, hill",dordillon1932;dordillon1931,,,
1-220-237-3,sout2866,Marquesan,2118,ivi,Phonemic,"mountain, hill",dordillon1932;dordillon1931,,,
1-220-237-5,sout2866,Marquesan,2118,tuaivi,Phonemic,"mountain, hill",dordillon1932;dordillon1931,,,
1-214-237-1,sout2866,Marquesan,640,épo,Phonemic,mud,dordillon1932;dordillon1931,,,
1-214-237-3,sout2866,Marquesan,640,épo koákoá,Phonemic,mud,dordillon1932;dordillon1931,,,
1-214-237-5,sout2866,Marquesan,640,épo paápaá i taó,Phonemic,mud,dordillon1932;dordillon1931,,,
1-215-237-1,sout2866,Marquesan,671,one,Phonemic,sand,dordillon1932;dordillon1931,,,
1-213-237-1,sout2866,Marquesan,2,épo,Phonemic,dust,dordillon1932;dordillon1931,,,
1-213-237-3,sout2866,Marquesan,2,épo éhu,Phonemic,dust,dordillon1932;dordillon1931,,,
1-213-237-5,sout2866,Marquesan,2,kau,Phonemic,dust,dordillon1932;dordillon1931,,,
1-212-237-1,sout2866,Marquesan,1228,tohua,Phonemic,"earth=ground, soil",dordillon1932;dordillon1931,,,
1-212-237-3,sout2866,Marquesan,1228,henua,Phonemic,"earth=ground, soil",dordillon1932;dordillon1931,,,
1-210-237-1,sout2866,Marquesan,626,épo,Phonemic,"earth, land",dordillon1932;dordillon1931,,,
1-210-237-3,sout2866,Marquesan,626,one,Phonemic,"earth, land",dordillon1932;dordillon1931,,,
1-100-237-1,sout2866,Marquesan,965,ao-maáma,Phonemic,world,dordillon1932;dordillon1931,,,
1-100-237-3,sout2866,Marquesan,965,e ao nei,Phonemic,world,dordillon1932;dordillon1931,,,
14-331-237-1,sout2866,Marquesan,703,epo,Phonemic,soon,dordillon1932;dordillon1931,,,
14-331-237-3,sout2866,Marquesan,703,epo te hua mai,Phonemic,soon,dordillon1932;dordillon1931,,,
14-410-237-1,sout2866,Marquesan,1225,á,Phonemic,day,dordillon1932;dordillon1931,,,
14-430-237-1,sout2866,Marquesan,729,e popouí kehukehu,Phonemic,dawn,dordillon1932;dordillon1931,,,
14-430-237-3,sout2866,Marquesan,729,(e éhuéhu,Phonemic,dawn,dordillon1932;dordillon1931,,,
14-430-237-5,sout2866,Marquesan,729,maéhuéhu),Phonemic,dawn,dordillon1932;dordillon1931,,,
14-451-237-1,sout2866,Marquesan,1807,í te oatea ahiahi,Phonemic,afternoon,dordillon1932;dordillon1931,,,
14-460-237-1,sout2866,Marquesan,1629,éhuéhu,Phonemic,evening,dordillon1932;dordillon1931,'approche' ía tata éka te po; í te po.,,
14-470-237-1,sout2866,Marquesan,1283,í te á nei,Phonemic,today,dordillon1932;dordillon1931,,,
14-470-237-3,sout2866,Marquesan,1283,í te á na,Phonemic,today,dordillon1932;dordillon1931,,,
14-470-237-5,sout2866,Marquesan,1283,í te á á,Phonemic,today,dordillon1932;dordillon1931,,,
14-470-237-7,sout2866,Marquesan,1283,í hua á nei,Phonemic,today,dordillon1932;dordillon1931,,,
